,ID,Date,Company,Title,Location,Link
15,T254tkh8PlpXPzsYjnk8sg==,2021-10-20,Ample Insight,Data Administrator (Remote - Canada ONLY),"Toronto, Ontario, Canada",https://ca.linkedin.com/jobs/view/data-administrator-remote-canada-only-at-ample-insight-2766882877?refId=SMuV8nXe84LD3L6qQZlkAQ%3D%3D&trackingId=T254tkh8PlpXPzsYjnk8sg%3D%3D&position=16&pageNum=0&trk=public_jobs_jserp-result_search-card
16,O+uApD9y/tLPI8kRapdhww==,2021-10-28,TowardJobs,Work at Home Data Entry,"Montreal, Quebec, Canada",https://ca.linkedin.com/jobs/view/work-at-home-data-entry-at-towardjobs-2777676979?refId=SMuV8nXe84LD3L6qQZlkAQ%3D%3D&trackingId=O%2BuApD9y%2FtLPI8kRapdhww%3D%3D&position=17&pageNum=0&trk=public_jobs_jserp-result_search-card
17,xJHGGwgWxXEZy6t4WK6LNA==,2021-09-17,METARES,Part Time Data Entry Jobs (Remote),"Toronto, Ontario, Canada",https://ca.linkedin.com/jobs/view/part-time-data-entry-jobs-remote-at-metares-2753080465?refId=SMuV8nXe84LD3L6qQZlkAQ%3D%3D&trackingId=xJHGGwgWxXEZy6t4WK6LNA%3D%3D&position=18&pageNum=0&trk=public_jobs_jserp-result_search-card
18,lpcyCAZ868nk5FE9oZwGmQ==,2021-10-03,Randstad Canada,Data Entry - Claims Department REMOTE,"Waterloo, Ontario, Canada",https://ca.linkedin.com/jobs/view/data-entry-claims-department-remote-at-randstad-canada-2769714939?refId=SMuV8nXe84LD3L6qQZlkAQ%3D%3D&trackingId=lpcyCAZ868nk5FE9oZwGmQ%3D%3D&position=19&pageNum=0&trk=public_jobs_jserp-result_search-card
19,LMc4pa5UhWgYq07+QNbKgQ==,2021-11-01,ApexFocusGroup,Remote Data Entry Clerk Work From Home,"Stoney Creek, Ontario, Canada",https://ca.linkedin.com/jobs/view/remote-data-entry-clerk-work-from-home-at-apexfocusgroup-2781759583?refId=SMuV8nXe84LD3L6qQZlkAQ%3D%3D&trackingId=LMc4pa5UhWgYq07%2BQNbKgQ%3D%3D&position=20&pageNum=0&trk=public_jobs_jserp-result_search-card
20,,2021-10-26,TowardJobs,Work at Home Data Entry Clerk,"White Rock, British Columbia, Canada",https://ca.linkedin.com/jobs/view/work-at-home-data-entry-clerk-at-towardjobs-2780474954?refId=SMuV8nXe84LD3L6qQZlkAQ%3D%3D&trackingId=gwUSF5MWldwKDh3pxbgMdA%3D%3D&position=21&pageNum=0&trk=public_jobs_jserp-result_search-card
21,b3xzSCSNCEFxtK/GLNAWiw==,2021-09-17,METARES,Online Data Entry Assistant (Teens 13 to 19 years old) (Remote),"Toronto, Ontario, Canada",https://ca.linkedin.com/jobs/view/online-data-entry-assistant-teens-13-to-19-years-old-remote-at-metares-2753079612?refId=DwPCjArwfco4AIr%2BpAHQuA%3D%3D&trackingId=b3xzSCSNCEFxtK%2FGLNAWiw%3D%3D&position=1&pageNum=1&trk=public_jobs_jserp-result_search-card
22,5bHq6K9wLtf8sc5A06ha1Q==,2021-10-30,TowardJobs,Work from Home Data Entry,"Edmonton, Alberta, Canada",https://ca.linkedin.com/jobs/view/work-from-home-data-entry-at-towardjobs-2779991092?refId=DwPCjArwfco4AIr%2BpAHQuA%3D%3D&trackingId=5bHq6K9wLtf8sc5A06ha1Q%3D%3D&position=2&pageNum=1&trk=public_jobs_jserp-result_search-card
23,rtH4tRLWpCnfG/L0ibvraA==,2021-11-01,CanApply,Data Scientist,Canada,https://ca.linkedin.com/jobs/view/data-scientist-at-canapply-2773765408?refId=DwPCjArwfco4AIr%2BpAHQuA%3D%3D&trackingId=rtH4tRLWpCnfG%2FL0ibvraA%3D%3D&position=3&pageNum=1&trk=public_jobs_jserp-result_search-card
24,XRdJrxQvgy+XDGVpQBb3Jw==,2021-09-17,METARES,Data Entry Jobs Near Me (Remote),"Toronto, Ontario, Canada",https://ca.linkedin.com/jobs/view/data-entry-jobs-near-me-remote-at-metares-2753081352?refId=DwPCjArwfco4AIr%2BpAHQuA%3D%3D&trackingId=XRdJrxQvgy%2BXDGVpQBb3Jw%3D%3D&position=4&pageNum=1&trk=public_jobs_jserp-result_search-card
25,BNIVzfYC7ZWvRTe4iS0L3A==,2021-10-11,Data Glacier,Data Science Virtual Internship (18 Dec-18 Mar 22),Canada,https://ca.linkedin.com/jobs/view/data-science-virtual-internship-18-dec-18-mar-22-at-data-glacier-2749793032?refId=DwPCjArwfco4AIr%2BpAHQuA%3D%3D&trackingId=BNIVzfYC7ZWvRTe4iS0L3A%3D%3D&position=5&pageNum=1&trk=public_jobs_jserp-result_search-card
26,5DCs5PRBxIT4//liqu74Nw==,2021-11-01,SimplyAnalytics,Data Engineer (100% Remote),Canada,https://ca.linkedin.com/jobs/view/data-engineer-100%25-remote-at-simplyanalytics-2779367758?refId=DwPCjArwfco4AIr%2BpAHQuA%3D%3D&trackingId=5DCs5PRBxIT4%2F%2Fliqu74Nw%3D%3D&position=6&pageNum=1&trk=public_jobs_jserp-result_search-card
27,H7eVlLEiPVgU4BNb5yahrg==,2021-11-01,SimplyAnalytics,Data Engineer (100% Remote),Canada,https://ca.linkedin.com/jobs/view/data-engineer-100%25-remote-at-simplyanalytics-2779373340?refId=DwPCjArwfco4AIr%2BpAHQuA%3D%3D&trackingId=H7eVlLEiPVgU4BNb5yahrg%3D%3D&position=7&pageNum=1&trk=public_jobs_jserp-result_search-card
28,/vz/arFc3ID9T/Cb0skS8w==,2021-11-01,SimplyAnalytics,Data Engineer (100% Remote),Canada,https://ca.linkedin.com/jobs/view/data-engineer-100%25-remote-at-simplyanalytics-2781692581?refId=DwPCjArwfco4AIr%2BpAHQuA%3D%3D&trackingId=%2Fvz%2FarFc3ID9T%2FCb0skS8w%3D%3D&position=8&pageNum=1&trk=public_jobs_jserp-result_search-card
29,8L0OXs0Pd16qpwYciSpTUQ==,2021-10-31,Quartic.ai,Data Scientist Intern,"Toronto, Ontario, Canada",https://ca.linkedin.com/jobs/view/data-scientist-intern-at-quartic-ai-2780071292?refId=DwPCjArwfco4AIr%2BpAHQuA%3D%3D&trackingId=8L0OXs0Pd16qpwYciSpTUQ%3D%3D&position=9&pageNum=1&trk=public_jobs_jserp-result_search-card
30,tPRXtaxRtN8yd26tRccPOw==,2021-10-30,TowardJobs,Part Time Data Entry Clerk,"Toronto, Ontario, Canada",https://ca.linkedin.com/jobs/view/part-time-data-entry-clerk-at-towardjobs-2779986477?refId=DwPCjArwfco4AIr%2BpAHQuA%3D%3D&trackingId=tPRXtaxRtN8yd26tRccPOw%3D%3D&position=10&pageNum=1&trk=public_jobs_jserp-result_search-card
31,qjIRudTaSlbZ+N9TYmJ02A==,2021-10-29,S&P Data Digital,Real Time Analyst - Entry Level Position - Work From Home,"Toronto, Ontario, Canada",https://ca.linkedin.com/jobs/view/real-time-analyst-entry-level-position-work-from-home-at-s-p-data-digital-2779113848?refId=DwPCjArwfco4AIr%2BpAHQuA%3D%3D&trackingId=qjIRudTaSlbZ%2BN9TYmJ02A%3D%3D&position=11&pageNum=1&trk=public_jobs_jserp-result_search-card
32,NMukwymZfbTlVwCpLuxKPg==,2021-11-01,Limbik,Database Administrator,Greater Kitchener-Cambridge-Waterloo Metropolitan Area,https://ca.linkedin.com/jobs/view/database-administrator-at-limbik-2774573945?refId=DwPCjArwfco4AIr%2BpAHQuA%3D%3D&trackingId=NMukwymZfbTlVwCpLuxKPg%3D%3D&position=12&pageNum=1&trk=public_jobs_jserp-result_search-card
33,efSEE8oG6I3RWkvdCnvD3Q==,2021-10-04,Clinia,Data-analyst,Canada,https://ca.linkedin.com/jobs/view/data-analyst-at-clinia-2737629337?refId=DwPCjArwfco4AIr%2BpAHQuA%3D%3D&trackingId=efSEE8oG6I3RWkvdCnvD3Q%3D%3D&position=13&pageNum=1&trk=public_jobs_jserp-result_search-card
34,,2021-10-27,Clarivate Analytics,"SQL Analyst, Real World Data & Claims","Toronto, Ontario, Canada",https://ca.linkedin.com/jobs/view/sql-analyst-real-world-data-claims-at-clarivate-analytics-2768898149?refId=DwPCjArwfco4AIr%2BpAHQuA%3D%3D&trackingId=2%2FwYHh5XPS6Te7FgJWPbMA%3D%3D&position=14&pageNum=1&trk=public_jobs_jserp-result_search-card
35,Z7X3coSMdVtKaVyzldH6dA==,2021-10-30,TowardJobs,Work From Home Data Entry Clerk,"Montreal, Quebec, Canada",https://ca.linkedin.com/jobs/view/work-from-home-data-entry-clerk-at-towardjobs-2779989352?refId=DwPCjArwfco4AIr%2BpAHQuA%3D%3D&trackingId=Z7X3coSMdVtKaVyzldH6dA%3D%3D&position=15&pageNum=1&trk=public_jobs_jserp-result_search-card
36,1fYehQh6AtM9OPM3cWyTdg==,2021-10-30,BC Pharmacy Association,Data Analyst,"British Columbia, Canada",https://ca.linkedin.com/jobs/view/data-analyst-at-bc-pharmacy-association-2779221417?refId=DwPCjArwfco4AIr%2BpAHQuA%3D%3D&trackingId=1fYehQh6AtM9OPM3cWyTdg%3D%3D&position=16&pageNum=1&trk=public_jobs_jserp-result_search-card
37,gf2ofLFdzdkwzWCx42ATUQ==,2021-10-26,TowardJobs,Data Entry Clerk Remote,"Brampton, Ontario, Canada",https://ca.linkedin.com/jobs/view/data-entry-clerk-remote-at-towardjobs-2774038868?refId=DwPCjArwfco4AIr%2BpAHQuA%3D%3D&trackingId=gf2ofLFdzdkwzWCx42ATUQ%3D%3D&position=17&pageNum=1&trk=public_jobs_jserp-result_search-card
38,VyKS8nXhXyf00kDdpM1ekw==,2021-10-28,Wish,IT Service Desk Engineer,"Toronto, Ontario, Canada",https://ca.linkedin.com/jobs/view/it-service-desk-engineer-at-wish-2777733765?refId=DwPCjArwfco4AIr%2BpAHQuA%3D%3D&trackingId=VyKS8nXhXyf00kDdpM1ekw%3D%3D&position=18&pageNum=1&trk=public_jobs_jserp-result_search-card
39,Y+3hAOyyPiofQoSnFFqf8Q==,2021-10-29,S&P Data Digital,Real Time Analyst - Entry Level Position - Work From Home,"Toronto, Ontario, Canada",https://ca.linkedin.com/jobs/view/real-time-analyst-entry-level-position-work-from-home-at-s-p-data-digital-2779113846?refId=DwPCjArwfco4AIr%2BpAHQuA%3D%3D&trackingId=Y%2B3hAOyyPiofQoSnFFqf8Q%3D%3D&position=19&pageNum=1&trk=public_jobs_jserp-result_search-card
40,qmNREYzjztGOsMKyqKbemw==,2021-11-01,Dawn InfoTek,Data Scientist,"Toronto, Ontario, Canada",https://ca.linkedin.com/jobs/view/data-scientist-at-dawn-infotek-2774568527?refId=DwPCjArwfco4AIr%2BpAHQuA%3D%3D&trackingId=qmNREYzjztGOsMKyqKbemw%3D%3D&position=20&pageNum=1&trk=public_jobs_jserp-result_search-card
41,,2021-10-26,TowardJobs,Remote Work From Home Data Entry Clerk,"Thunder Bay, Ontario, Canada",https://ca.linkedin.com/jobs/view/remote-work-from-home-data-entry-clerk-at-towardjobs-2774043006?refId=DwPCjArwfco4AIr%2BpAHQuA%3D%3D&trackingId=KfVoYv6DjJVqZqW5E%2B5ymw%3D%3D&position=21&pageNum=1&trk=public_jobs_jserp-result_search-card
42,F0rA75AUU+i08KLF/qLzqg==,2021-11-01,ApexFocusGroup,Remote Data Entry Clerk Work From Home,"North Vancouver, British Columbia, Canada",https://ca.linkedin.com/jobs/view/remote-data-entry-clerk-work-from-home-at-apexfocusgroup-2781762395?refId=DwPCjArwfco4AIr%2BpAHQuA%3D%3D&trackingId=F0rA75AUU%2Bi08KLF%2FqLzqg%3D%3D&position=22&pageNum=1&trk=public_jobs_jserp-result_search-card
43,eKD6ampdzI5Nd0gWd7yGXA==,2021-10-12,My Heart Fitness,Data Analyst / Bio Statistician,"Milton, Ontario, Canada",https://ca.linkedin.com/jobs/view/data-analyst-bio-statistician-at-my-heart-fitness-2747319845?refId=DwPCjArwfco4AIr%2BpAHQuA%3D%3D&trackingId=eKD6ampdzI5Nd0gWd7yGXA%3D%3D&position=23&pageNum=1&trk=public_jobs_jserp-result_search-card
44,2kUUUkaykJz1ubACxdLuxw==,2021-10-29,"SpotOn Computing, Inc.",Data Analyst,"British Columbia, Canada",https://ca.linkedin.com/jobs/view/data-analyst-at-spoton-computing-inc-2773153521?refId=DwPCjArwfco4AIr%2BpAHQuA%3D%3D&trackingId=2kUUUkaykJz1ubACxdLuxw%3D%3D&position=24&pageNum=1&trk=public_jobs_jserp-result_search-card
45,QTAoHZEKEMIFmyRkH0gfOA==,2021-11-01,RHEA Group,Data Leakage/Loss Prevention Specialist,Canada,https://ca.linkedin.com/jobs/view/data-leakage-loss-prevention-specialist-at-rhea-group-2779318366?refId=DwPCjArwfco4AIr%2BpAHQuA%3D%3D&trackingId=QTAoHZEKEMIFmyRkH0gfOA%3D%3D&position=25&pageNum=1&trk=public_jobs_jserp-result_search-card
