,Title,Company,Location,Link,Review
29,Data Scientist - Innovation & Attributes,Equifax,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=85cff0c174a96397&fccid=34c446722f3cf576&vjs=3,3.5
30,Machine Learning Co-op (Winter),HomeX,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=ed8e8000dd06486c&fccid=8eda94088198baeb&vjs=3,None
31,"Data Scientist, Advanced Analytics",Coca-Cola Canada Bottling Limited,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=2e6cc84fb9ea94cc&fccid=d836e94cec8a7fbd&vjs=3,3.5
32,"new
Data Scientist/ Automation Consultant / Healthcare / Claims",PRA Health Sciences,Remote,https://ca.indeed.com/rc/clk?jk=f7b65c57716c8ddc&fccid=59237124d676ae4d&vjs=3,3.5
33,"new
Data Science Intern",BOEING,"Vancouver, BC•Remote",https://ca.indeed.com/rc/clk?jk=5d810ce9f2718dde&fccid=edae4285faf6c2f0&vjs=3,3.9
34,Data Scientist / Scientifique des données,Dell Technologies,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=d7fac94b66ba132c&fccid=dd09fe3b43125016&vjs=3,4.0
35,"Data Scientist, Privacy Engineering",Geotab,"Oakville, ON•Remote",https://ca.indeed.com/rc/clk?jk=abebc0f802c96cbd&fccid=31921a4bf53a6026&vjs=3,3.1
36,Data Scientist,Canexia Health,"Vancouver, BC•Remote",https://ca.indeed.com/rc/clk?jk=4201a2118e033cdc&fccid=06fa8adce3cadc16&vjs=3,None
37,Data Scientist,Fusemachines,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=0f4dc23acdd5f544&fccid=b711a2a28448b767&vjs=3,None
38,Applied Scientist - Inference and Metrics (Remote),Yelp,"Toronto, ON+2 locations•Remote",https://ca.indeed.com/rc/clk?jk=b824a883fa4e55a5&fccid=0e94073a1c937bd1&vjs=3,None
39,Data Science Intern,Geotab,"Oakville, ON•Remote",https://ca.indeed.com/rc/clk?jk=50b518ce27b3eb46&fccid=31921a4bf53a6026&vjs=3,3.1
40,"new
Senior Machine Learning Engineer",MaxMind,Remote,https://ca.indeed.com/company/MaxMind/jobs/Senior-Machine-Learning-Engineer-b10bcaf3d45dca4e?fccid=75be4ca12bf761d0&vjs=3,None
41,"Machine Learning Scientist, NLP","Zoom Video Communications, Inc.",Remote,https://ca.indeed.com/rc/clk?jk=353325fe0cf411d1&fccid=e32d933c26e873c8&vjs=3,None
42,"Consultant - Data Scientist, Advanced Analytics",IQVIA,Remote,https://ca.indeed.com/rc/clk?jk=67a28fdd58b94266&fccid=6b7a1dfe07e7f037&vjs=3,3.8
43,Senior Data Scientist,ZenHub,"Vancouver, BC•Remote",https://ca.indeed.com/rc/clk?jk=e337144f31de5ee6&fccid=0e939850d9602543&vjs=3,None
44,Associate Data Scientist,TouchTunes,"Montréal, QC•Temporarily Remote",https://ca.indeed.com/rc/clk?jk=ea150fb915909295&fccid=368e9d09fcbc4aa9&vjs=3,3.4
45,Product Data Scientist,sharethrough,"Toronto, ON+1 location•Remote",https://ca.indeed.com/rc/clk?jk=d9a1548e78f5fd10&fccid=420b591004b16413&vjs=3,None
46,Senior Data Scientist (Remote),HomeStars,"Vancouver, BC•Remote",https://ca.indeed.com/rc/clk?jk=e15231ed391a1fbb&fccid=d9cd9ef63c694f94&vjs=3,3.2
47,"new
Lead Data Scientist, Product Analytics",Salesforce,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=2a1139741e35e940&fccid=4027cfd917e1ee29&vjs=3,4.3
48,Data Scientist / Senior Data Scientist,StackAdapt,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=a95a0fa1e1e7755c&fccid=8125fd19a28b99fe&vjs=3,4.5
49,ML Engineer,Nylas,Remote,https://ca.indeed.com/rc/clk?jk=8576658559ff3488&fccid=c73f42ea32794290&vjs=3,None
50,"new
Manager - Data Analytics",Rogers Communications,"Toronto, ON•Temporarily Remote",https://ca.indeed.com/rc/clk?jk=4b76ec8924920caf&fccid=b5583ca8df6a68c3&vjs=3,3.7
51,"Data Scientist, Audience Activation (English Services)",CBC/Radio-Canada,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=4111352e0eafd2ed&fccid=d0afbded2b67a998&vjs=3,3.9
52,"Data Engineer, Advanced Analytics",Coca-Cola Canada Bottling Limited,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=87009def6568ae75&fccid=d836e94cec8a7fbd&vjs=3,3.5
53,Data Analyst,CCTS-CPRST,"Ottawa, ON•Temporarily Remote",https://ca.indeed.com/company/CCTS--CPRST/jobs/Data-Analyst-f68c403a00d4d1ac?fccid=77704ddb195cdf31&vjs=3,None
54,Clinical Data Scientist Lead (All Levels),PRA Health Sciences,Remote,https://ca.indeed.com/rc/clk?jk=c7d75e0e472b1be1&fccid=59237124d676ae4d&vjs=3,3.5
55,Machine Learning Engineer,Alexsei,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=0b2112c2966620dc&fccid=d95291ce811790c9&vjs=3,None
56,"new
Machine Learning Engineer",Variational AI,"Vancouver, BC•Remote",https://ca.indeed.com/rc/clk?jk=98a09091856eda65&fccid=b46575faacff1f0a&vjs=3,None
57,"new
Senior Data Scientist, Data Quality",MasterCard,"Toronto, ON•Temporarily Remote",https://ca.indeed.com/rc/clk?jk=dedce26a0fae40ba&fccid=10b5c722d846df43&vjs=3,4.1
58,Senior Data Scientist,Veeva Systems,"Toronto, ON+1 location•Remote",https://ca.indeed.com/rc/clk?jk=39bfe1e9dd75da46&fccid=353eb997fc901045&vjs=3,None
59,Linguistic Data Analyst,Getty Images,"Calgary, AB+1 location•Temporarily Remote",https://ca.indeed.com/rc/clk?jk=24e53c18d5bcf201&fccid=c68f858ef73a0c44&vjs=3,3.9
60,"Machine Learning, Research Scientist",Atomic,Remote,https://ca.indeed.com/rc/clk?jk=6a7ad2416754550b&fccid=29ce24cf04b05f6f&vjs=3,None
61,Machine Learning Engineer,MobSquad,"Vancouver, BC•Remote",https://ca.indeed.com/rc/clk?jk=1c8d10cdb6a647f0&fccid=e140fb6d05504c9a&vjs=3,None
62,"Data Scientist Team Lead, Insights (Remote)",Pelmorex Corp,Remote,https://ca.indeed.com/rc/clk?jk=dcd9f9774c2f1352&fccid=b2d4328e43e833e5&vjs=3,4.0
63,"Senior Manager, Machine Learning",Affinity.co,Remote,https://ca.indeed.com/rc/clk?jk=43da2f930d54e087&fccid=1b32be4e9bf5cb2a&vjs=3,None
64,"Applied Machine Learning Scientist, NLP",Vector Institute,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=0eafa8f3cb122161&fccid=1a9a6d236cf89e9e&vjs=3,None
65,Machine Learning Scientist (All levels),Deep Genomics,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=ad4889cb0f10d2eb&fccid=7439b4dd3d2dd6bc&vjs=3,None
66,"Manager, Machine Learning",Atomic,Remote,https://ca.indeed.com/rc/clk?jk=8508fa220c9e3528&fccid=29ce24cf04b05f6f&vjs=3,None
67,"Machine Learning Engineer, NLP","Zoom Video Communications, Inc.",Remote,https://ca.indeed.com/rc/clk?jk=d62d773fea2e409d&fccid=e32d933c26e873c8&vjs=3,None
68,"Senior Data Analyst, Loyalty Insights",WestJet,"Calgary, AB•Remote",https://ca.indeed.com/rc/clk?jk=3f8d768daafbe8bb&fccid=f18c1d5f3c78c7ca&vjs=3,3.9
69,"Senior Data Scientist (GANs) TORONTO, ONTECHNOLOGY – SOFTWAR...",Tonal,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=2f65e9920075fdca&fccid=0376130dee20ed0f&vjs=3,None
70,Machine Learning Engineer - NLP (Remote),BenchSci,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=0786b5f73d76749a&fccid=cb94cfaf4856cc5b&vjs=3,None
71,Data Scientist,MHI RJ Aviation Canada,"Montréal, QC",https://ca.indeed.com/rc/clk?jk=a14c3dac18539681&fccid=d68d3f2a07e84c09&vjs=3,None
72,Senior Data Scientist,Two Hat,"Kelowna, BC•Remote",https://ca.indeed.com/rc/clk?jk=86e5bfc9e0f1252c&fccid=ae28fbeaf13d8f14&vjs=3,None
73,"new
Software Engineer, Machine Learning",Winterlight Labs,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=cdd27d33255f38b8&fccid=230f69aa3ec476c3&vjs=3,None
74,Machine Learning Engineer (All levels),Deep Genomics,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=8539ab443f935f5a&fccid=7439b4dd3d2dd6bc&vjs=3,None
75,Senior Data Analyst,League Inc,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=101a277e62677e68&fccid=f4a9bd63e3986889&vjs=3,3.0
76,Data Scientist - Commercial Analytics,Veeva Systems,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=5f0b4a1278d1c7d4&fccid=353eb997fc901045&vjs=3,None
77,"new
Data Science Manager (Remote, Canada)",Shopify,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=dc088e8d79735c4a&fccid=d5a5824be27ba831&vjs=3,3.9
78,Data Analyst - Latin America,Mino Games,"Montréal, QC•Remote",https://ca.indeed.com/rc/clk?jk=0e91e6f6f2bbb131&fccid=cd0eb30c0c661b0d&vjs=3,None
79,Data Science Analyst - Canada Remote,Unstoppable Domains,Remote,https://ca.indeed.com/rc/clk?jk=cd2d1a9e6b51891d&fccid=21b1082e21354514&vjs=3,None
80,Machine Learning Algorithms Engineer - Siemens Comfy I Enlig...,Siemens,"Oakville, ON+1 location•Remote",https://ca.indeed.com/rc/clk?jk=416ba5b8717ba2b3&fccid=ea6bb53f0b18b8f2&vjs=3,4.0
81,Clinical Data Scientist Lead (Data Management w/Basic Progra...,PRA Health Sciences,Remote,https://ca.indeed.com/rc/clk?jk=ff575e7512db1697&fccid=59237124d676ae4d&vjs=3,3.5
82,Data Analytics Engineer (Remote),TradeRev,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=0556e61d56071172&fccid=bf43832ebb455ed2&vjs=3,3.3
83,Machine Learning Engineer - DeviantArt,Wix,"Vancouver, BC",https://ca.indeed.com/rc/clk?jk=5d226674b0816dbe&fccid=2358f3d9df359353&vjs=3,None
84,Machine Learning Engineer,Deepcell,"Park, MB",https://ca.indeed.com/rc/clk?jk=4d949396e09ba76c&fccid=7f8f178d1dfa75d6&vjs=3,None
85,"Software Engineer, Machine Learning","Grammarly, Inc.","Vancouver, BC•Remote",https://ca.indeed.com/rc/clk?jk=f80332a750e44adf&fccid=0555014e7bce64c3&vjs=3,None
86,"new
Product Manager, Data Science",Numerator,"Ottawa, ON+1 location•Remote",https://ca.indeed.com/rc/clk?jk=5b12d4ddd8b49be7&fccid=11f2ca9fb7278374&vjs=3,3.6
87,"new
Senior Data Science Manager, Operate (Remote, Canada)",Shopify,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=061f11b830ef9f78&fccid=d5a5824be27ba831&vjs=3,3.9
88,Machine Learning Geoscientist,DATACLOUD,"Vancouver, BC•Remote",https://ca.indeed.com/rc/clk?jk=8df82cc31dac25bd&fccid=c101d2f34386322e&vjs=3,None
89,Senior Data Scientist,MasterCard,"Vancouver, BC•Temporarily Remote",https://ca.indeed.com/rc/clk?jk=91e587bed2f4edfc&fccid=10b5c722d846df43&vjs=3,4.1
90,Senior Machine Learning Engineer - NLP,Nylas,Remote,https://ca.indeed.com/rc/clk?jk=9c574c77e22301df&fccid=c73f42ea32794290&vjs=3,None
91,Machine Learning Developer (English Services),CBC/Radio-Canada,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=cb964089cd5535f5&fccid=d0afbded2b67a998&vjs=3,3.9
92,Senior Machine Learning Engineer,Affinity.co,Remote,https://ca.indeed.com/rc/clk?jk=7cedb673236f351c&fccid=1b32be4e9bf5cb2a&vjs=3,None
93,Data Science Instructor,Juno College of Technology,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=3023d255bcb60582&fccid=cccaff798cead1b6&vjs=3,None
94,"Data Scientist, Analytics | Scientifique des données, analyt...",Facebook,Remote,https://ca.indeed.com/rc/clk?jk=7578b81905ded8b2&fccid=1639254ea84748b5&vjs=3,4.1
95,Machine Learning Engineer (Remote),Kar Global,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=8993a02e464f3dda&fccid=bf43832ebb455ed2&vjs=3,3.3
96,"new
Director of Data Analytics & Engineering",SnapTravel,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=2c935fb9187e281a&fccid=960d8f54f5a1520f&vjs=3,None
97,"new
Analytics & Insights Analyst",AIR MILES,"Montréal, QC•Temporarily Remote",https://ca.indeed.com/rc/clk?jk=37b2b60ec30d3d9f&fccid=cfd800e466ff9171&vjs=3,3.4
98,"Data Analyst, Product Management",Geotab,"Oakville, ON•Remote",https://ca.indeed.com/rc/clk?jk=756f280c011c4aa2&fccid=31921a4bf53a6026&vjs=3,3.1
99,"new
Partner - Customer Analytics",KANTAR,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=5b6b6d0a7ef75715&fccid=fc0eeff012676923&vjs=3,3.7
100,Director - Data Science - Vault Safety,Veeva Systems,"Toronto, ON+1 location•Remote",https://ca.indeed.com/rc/clk?jk=13f285cb99da7754&fccid=353eb997fc901045&vjs=3,None
101,Senior Data Analyst,Economical Insurance,"Kitchener, ON+1 location•Remote",https://ca.indeed.com/rc/clk?jk=66bdd53fa897d227&fccid=d33243ac6c394a10&vjs=3,3.4
102,Sr. Staff Data Scientist,Visier Inc.,Remote,https://ca.indeed.com/rc/clk?jk=4995d08e6f47b842&fccid=7bcc6e90bcef893c&vjs=3,3.7
103,Senior Machine Learning Scientist (Remote),Ada Inc.,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=48552c370e354e74&fccid=d67c696a16671a91&vjs=3,None
104,Data Scientist (Remote),Pelmorex Corp,Remote,https://ca.indeed.com/rc/clk?jk=2097fb9483673e83&fccid=b2d4328e43e833e5&vjs=3,4.0
105,Women in Technology - New Grad Software Engineer / Machine L...,Aviva,"Markham, ON•Remote",https://ca.indeed.com/rc/clk?jk=8a15c5d90082a62e&fccid=354f4c12e3c6bd5a&vjs=3,3.8
106,"new
Director, Business Data Analytics",Northbridge Financial Corporation,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=c16ee0a67955e28f&fccid=cb290302a5249d0a&vjs=3,3.9
107,Senior Data Analyst,Geotab,"Oakville, ON•Remote",https://ca.indeed.com/rc/clk?jk=4558eaca8bfcb321&fccid=31921a4bf53a6026&vjs=3,3.1
108,Senior Data Scientist - Performance Engineering,Veeva Systems,"Toronto, ON+1 location•Remote",https://ca.indeed.com/rc/clk?jk=31b87e959f1c5401&fccid=353eb997fc901045&vjs=3,None
109,Sr Clinical Data Scientist Lead,PRA Health Sciences,Remote,https://ca.indeed.com/rc/clk?jk=191c183fbd40e2f3&fccid=59237124d676ae4d&vjs=3,3.5
110,Software Engineer - Machine Learning (Remote),Yelp,"Toronto, ON+3 locations•Remote",https://ca.indeed.com/rc/clk?jk=9e207f7fba1c1a4a&fccid=0e94073a1c937bd1&vjs=3,None
111,Senior Machine Learning Engineer,Wattpad,"Toronto, ON+2 locations•Remote",https://ca.indeed.com/rc/clk?jk=ebb105be6e4c71d4&fccid=ea2f3473c53cb525&vjs=3,4.5
112,"Senior Data Scientist, Intact Lab (West)",Intact,"Vancouver, BC+1 location•Remote",https://ca.indeed.com/rc/clk?jk=1edf6a6d116a538d&fccid=a614b30520ebe6c9&vjs=3,3.8
113,"Senior Director, Data and Business Intelligence",Plooto,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=055765e0bf520992&fccid=1c1238c880367e47&vjs=3,None
114,Analytics Client Lead and Development,Advanced Analytics and Research Lab (AAARL),"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=55d963f02ffab2b0&fccid=7d5418aa8bf737a7&vjs=3,None
115,"Data Analytics, Team Lead",Geotab,"Oakville, ON•Remote",https://ca.indeed.com/rc/clk?jk=7ef712d6fa9ae577&fccid=31921a4bf53a6026&vjs=3,3.1
116,Senior Marketing Data Analyst (NBA Top Shot),Dapper Labs,Remote,https://ca.indeed.com/rc/clk?jk=dbc924e728a1ebdf&fccid=d6486a0a13a20d3e&vjs=3,None
117,Sr. Data Analyst (R),Carfax,"London, ON•Remote",https://ca.indeed.com/rc/clk?jk=0862a4865fc03c58&fccid=2e34fbb9cb2e96bf&vjs=3,None
118,Machine Learning Architect,Cognizant Technology Solutions,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=437db34aba248a9d&fccid=2df6a1e69a70a1e7&vjs=3,3.9
119,Senior NLP Scientist,Alexsei,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=15de6c75a2386d9e&fccid=d95291ce811790c9&vjs=3,None
120,Machine Learning Tech Lead,Fusemachines,Remote,https://ca.indeed.com/rc/clk?jk=f2c4d0f1bd310537&fccid=b711a2a28448b767&vjs=3,None
121,Senior BI Analyst,Thinking Capital,"Toronto, ON•Temporarily Remote",https://ca.indeed.com/company/Thinking-Capital/jobs/Senior-Bi-Analyst-17b1054f821c75bc?fccid=bc5e379b179a275d&vjs=3,3.2
122,Senior HR Systems and Data Analyst,D2L,"Kitchener, ON•Remote",https://ca.indeed.com/rc/clk?jk=81a2e2e0d82aa09a&fccid=d797af08f7544bdf&vjs=3,3.2
123,"Senior Data Scientist TORONTO, ONTECHNOLOGY – SOFTWARE",Tonal,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=b0a69e77f180425b&fccid=0376130dee20ed0f&vjs=3,None
124,"Lead Data Scientist, Data Quality",MasterCard,"Toronto, ON•Temporarily Remote",https://ca.indeed.com/rc/clk?jk=620402e54cf5a0f0&fccid=10b5c722d846df43&vjs=3,4.1
125,"new
Senior Data Science Manager, Commercial (Remote, Canada)",Shopify,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=38db07d43737d286&fccid=d5a5824be27ba831&vjs=3,3.9
126,Engineer - Machine Learning | Ingénieur logiciel - Apprentis...,Facebook,Remote,https://ca.indeed.com/rc/clk?jk=148dfd8014e9e57f&fccid=1639254ea84748b5&vjs=3,4.1
127,"new
Software Engineer, Machine Learning Platform","Grammarly, Inc.","Vancouver, BC•Remote",https://ca.indeed.com/rc/clk?jk=b6a3e25976b3f99e&fccid=0555014e7bce64c3&vjs=3,None
128,"new
Senior Software Engineer - Backend, Machine Learning",HyperScience,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=47f681797f20b35b&fccid=4a877f321757ac16&vjs=3,None
129,"Data Engineer, Analytics | Ingénieur de données, analytique",Facebook,Remote,https://ca.indeed.com/rc/clk?jk=25a01d4404e14b85&fccid=1639254ea84748b5&vjs=3,4.1
130,Senior Machine Learning Engineer,Augmenta,Remote,https://ca.indeed.com/rc/clk?jk=aa6ca3025eec9760&fccid=e58b98011df8b83e&vjs=3,None
131,Practice Manager - Data Science & Engineering,Rackspace,Remote,https://ca.indeed.com/rc/clk?jk=1054355cf7faf600&fccid=b60c9324aeb7df96&vjs=3,None
132,Applied Machine Learning Specialist,Vector Institute,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=c1bd1dec543b2967&fccid=1a9a6d236cf89e9e&vjs=3,None
133,Product Manager - Data Science - Data Cloud,Veeva Systems,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=377fa4baac4faec1&fccid=353eb997fc901045&vjs=3,None
134,"Manager, Data Science (Machine Learning) TORONTO, ONTECHNOLO...",Tonal,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=314064ea44288414&fccid=0376130dee20ed0f&vjs=3,None
135,"new
Engineering Manager - Machine Learning",Zynga,"Toronto, ON•Temporarily Remote",https://ca.indeed.com/rc/clk?jk=f6daa49a4a76bf3d&fccid=f379417fa48d0010&vjs=3,3.8
136,"Machine Learning Software Developer, Intact Lab",Intact,"Toronto, ON+1 location•Remote",https://ca.indeed.com/rc/clk?jk=a25a983377d0cb8b&fccid=a614b30520ebe6c9&vjs=3,3.8
137,Data Scientist,Geotab,"Oakville, ON•Remote",https://ca.indeed.com/rc/clk?jk=cfb9f0ede5449fed&fccid=31921a4bf53a6026&vjs=3,3.1
138,"Senior Modeler/Senior Data Scientist, Cyber Risk Analytics (...","Guidewire Software, Inc.",Remote,https://ca.indeed.com/rc/clk?jk=b5f6d27ff332b6e6&fccid=be90d89fb010b0bf&vjs=3,3.7
139,"Senior Director, Data Science TORONTO, ONTECHNOLOGY – SOFTWA...",Tonal,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=a6c91e119a862bc1&fccid=0376130dee20ed0f&vjs=3,None
140,"Senior Data Scientist, Cyber Risk Solutions CANADA Remote Op...","Guidewire Software, Inc.",Remote,https://ca.indeed.com/rc/clk?jk=1723de87fb9510fd&fccid=be90d89fb010b0bf&vjs=3,3.7
141,Applied Machine Learning Specialist (ML Systems),Vector Institute,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=e54ce02a16218046&fccid=1a9a6d236cf89e9e&vjs=3,None
142,BI Analyst,Vantix Systems Inc,"Edmonton, AB•Remote",https://ca.indeed.com/rc/clk?jk=ec3693c0674b0514&fccid=696ed17e5535043f&vjs=3,None
143,"Principal Data Scientist/ Modeler, Cyber Risk Analytics CAN...","Guidewire Software, Inc.","Toronto, ON+1 location•Remote",https://ca.indeed.com/rc/clk?jk=414fbf18b52fbb9c&fccid=be90d89fb010b0bf&vjs=3,3.7
144,"Analytics Insights Specialist, People Analytics",Manulife,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=0dd62fc70eb9478d&fccid=1747adf6142beb48&vjs=3,4.0
145,Big Data Engineer,Cognizant Technology Solutions,"Quebec City, QC•Remote",https://ca.indeed.com/rc/clk?jk=040e39e572a85521&fccid=2df6a1e69a70a1e7&vjs=3,3.9
146,Senior Business Intelligence and Data Visualization Analyst,Prophix Software Inc.,"Mississauga, ON•Remote",https://ca.indeed.com/rc/clk?jk=0e39c9829f0da44d&fccid=04782b53f566edf4&vjs=3,4.1
147,"Data Scientist Technical Lead (Montreal), Intact Lab",Intact,"Montréal, QC•Remote",https://ca.indeed.com/rc/clk?jk=628e171b26b13cd0&fccid=a614b30520ebe6c9&vjs=3,3.8
