,Title,Company,Location,Link,Review
298,"The Bay | Senior Analyst, Customer Analytics",Hudson's Bay,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=976a69ff739a6498&fccid=113aaa3832064b31&vjs=3,3.5
299,"Senior Analyst, Campaign Analytics & Execution",BMO Financial Group,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=94efe82b0587230d&fccid=3a429036b3725efa&vjs=3,3.8
300,People Analytics Leader (Canada),Lululemon,"Vancouver, BC",https://ca.indeed.com/rc/clk?jk=51d1a10c960d57a6&fccid=43f0f7dbd55927e9&vjs=3,4.2
301,"new
Human Resource Coordinator",Saskatchewan Polytechnic,Saskatchewan,https://ca.indeed.com/rc/clk?jk=d37ce0598cd3b8f0&fccid=61f02e4162991248&vjs=3,3.4
302,Digital Marketing Intern,SourceKnowledge,"Montréal, QC",https://ca.indeed.com/rc/clk?jk=280c0dc64ba3a5ff&fccid=33a0ddeb14ef323d&vjs=3,None
303,"new
SENIOR DATABASE ANALYST","Ministry of Northern Development, Mines, Natural...","Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=3b4dd973e1ece34d&fccid=dd616958bd9ddc12&vjs=3,None
304,Buyer,Geotab,"Oakville, ON•Remote",https://ca.indeed.com/rc/clk?jk=4adcbbc38fe17c97&fccid=31921a4bf53a6026&vjs=3,3.1
305,Senior Data Analytics & BI Analyst,Vermilion Energy,"Calgary, AB",https://ca.indeed.com/rc/clk?jk=72b88072a3e987ab&fccid=c2e9ad99139ee3ea&vjs=3,3.5
306,SAP Analytics Consultant,Accenture,"Toronto, ON+1 location",https://ca.indeed.com/rc/clk?jk=6c69dbb1c5779ec0&fccid=a4e4e2eaf26690c9&vjs=3,4.0
307,"Deskside Support, Associate",PwC,"Montréal, QC",https://ca.indeed.com/rc/clk?jk=9f5e6f2ea3773293&fccid=5e964c4afc56b180&vjs=3,4.0
308,"Business Analyst, Data Analytics & Integrations",Brookfield Renewable,"Gatineau, QC",https://ca.indeed.com/rc/clk?jk=d41d71d17087a459&fccid=2d075ab3d06ca51d&vjs=3,3.9
309,"new
Data Analyst L1",Libro Credit Union,"Essex, ON",https://ca.indeed.com/rc/clk?jk=1a9b9b13b4a6edcc&fccid=8ff3101a1c0072d6&vjs=3,4.1
310,"new
Business Analyst - 1 Year Contract",Meridian Credit Union,"Etobicoke, ON",https://ca.indeed.com/rc/clk?jk=bfdcce09369aae61&fccid=eeee34a00b78d3ff&vjs=3,3.8
311,Business Analyst,International Civil Aviation Organization - ICAO,"Montréal, QC",https://ca.indeed.com/rc/clk?jk=750b5aec36df9bde&fccid=455ab051a54c6784&vjs=3,4.5
312,"new
Manager, Enterprise Systems & Analytics",City of Leduc,"Leduc, AB",https://ca.indeed.com/company/City-of-Leduc/jobs/Manager-1f19d0248b29da84?fccid=c01a9f2acbe3366e&vjs=3,None
313,Business Intelligence Analyst (FT),Waypoint Centre for Mental Health Care,"Penetanguishene, ON",https://ca.indeed.com/rc/clk?jk=1a2e1f605f9f3486&fccid=4fc65c933c8325c9&vjs=3,3.0
314,"Senior Institutional Analyst, Rankings, Analytics and Perfor...",York University,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=dcdfe4eca5239a61&fccid=78311129365d34c7&vjs=3,4.2
315,Senior Associate - Deals Financial Decisions - Data & Analyt...,PwC,"London, ON",https://ca.indeed.com/rc/clk?jk=e82453288e7c5888&fccid=5e964c4afc56b180&vjs=3,4.0
316,Data Analytics Manager,Citi,"Mississauga, ON",https://ca.indeed.com/rc/clk?jk=fef0c8b4931bc585&fccid=5bcd1ef0a7f4fb99&vjs=3,3.9
317,New Grad Manufacturing Team Supervisor,PepsiCo,"Cambridge, ON",https://ca.indeed.com/rc/clk?jk=ab0e192a4846ef51&fccid=2973259ddc967948&vjs=3,3.8
318,"new
BI Developer",Ezra,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=2e236abef0ad56ba&fccid=6c8a92081151019c&vjs=3,None
319,"new
Business Analyst, Merch Analytics & Planning",Canadian Tire,Canada,https://ca.indeed.com/rc/clk?jk=b96598ca20d246fa&fccid=2e16043297423070&vjs=3,3.6
320,"Customer Success Manager, Embedded Analytics",Visier Inc.,"Toronto, ON",https://ca.indeed.com/company/Visier-Inc./jobs/Customer-Success-Manager-d75820149ad5b7a9?fccid=7bcc6e90bcef893c&vjs=3,3.7
321,Data Engineer - Analytics,Plenty of Fish,"Vancouver, BC",https://ca.indeed.com/rc/clk?jk=4ab947ec217383f9&fccid=1d127e18b9a4bd47&vjs=3,4.2
322,"new
Analyst, Customer Retention",NRG,"Calgary, AB•Remote",https://ca.indeed.com/rc/clk?jk=432a6319263d2918&fccid=ba62ec521e3e5609&vjs=3,3.8
323,Strategy MBA Intern (Monetization Office) - Summer 2022,TikTok,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=1dd3ef97ec5fa515&fccid=caed318a9335aac0&vjs=3,None
324,"new
BUSINESS ANALYST CORPORATE FINANCE",City of Toronto,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=8fb3c171aebd74e5&fccid=f2087b51205d4920&vjs=3,4.2
325,"Manager (Data Analytics), Business Traveller Services",PwC,"London, ON",https://ca.indeed.com/rc/clk?jk=ef6e8962c80a8aa5&fccid=5e964c4afc56b180&vjs=3,4.0
326,"Manager, Provisions Reporting Analytics & Controls",Scotiabank,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=5f520f70d7e5f744&fccid=3002307a9e5b4706&vjs=3,3.9
327,Data Analyst,Validere Technologies,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=d35b629c17deb1e4&fccid=e967e2adf60716db&vjs=3,None
328,Summer Business Intern,Trend Micro,"Ottawa, ON",https://ca.indeed.com/rc/clk?jk=ce8316c6b6b79830&fccid=db9e6b2d86b4afad&vjs=3,4.0
329,IT Service Technician Intern,Geotab,"Oakville, ON",https://ca.indeed.com/rc/clk?jk=db3658006803c637&fccid=31921a4bf53a6026&vjs=3,3.1
330,Research Analyst,CBRE,"Kitchener, ON",https://ca.indeed.com/rc/clk?jk=be81c3a3600b7552&fccid=c9b9e477b3c84b4d&vjs=3,3.7
331,"new
Analyst - Business",Wesco International,"Colborne, ON",https://ca.indeed.com/rc/clk?jk=eb5858a8588ce062&fccid=80fa24e3e94a3473&vjs=3,3.3
332,"new
Business Analyst",JDI IT,"Saint John, NB+1 location",https://ca.indeed.com/rc/clk?jk=18a864d685f74282&fccid=b680520115bfd867&vjs=3,2.7
333,"new
FINANCIAL ANALYST",Collins Aerospace,"Ottawa, ON",https://ca.indeed.com/rc/clk?jk=f317da553f86c3ab&fccid=3d30677097704d8f&vjs=3,3.7
334,Analytics Engineer,Plooto,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=f0e241023c8206ff&fccid=1c1238c880367e47&vjs=3,None
335,"new
Client Support Technical Analyst (Virtual Events)",Q4,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=3cb763b9131115cc&fccid=0922b294f71581a6&vjs=3,3.5
336,"new
Senior Analyst - Advanced Analytics",TC Energy,"Calgary, AB",https://ca.indeed.com/rc/clk?jk=2a4ffbd7a60aec9a&fccid=081fde6f9300ea51&vjs=3,4.0
337,"new
Customer Support Specialist",Motorola Solutions,"Vancouver, BC",https://ca.indeed.com/rc/clk?jk=253cefaf176f9cd9&fccid=22ec6ef3cc441ac2&vjs=3,4.1
338,Data Analyst,Lucova,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=a2aa597b39bd1f3b&fccid=90a879ec57bb8dcb&vjs=3,None
339,"new
Manager, Analytics & Insights",TD Bank,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=831feb5c9026c37a&fccid=d7114f1cac8d0711&vjs=3,3.8
340,Business Information Technology Winter Co-op,Johnson & Johnson Family of Companies,"Markham, ON",https://ca.indeed.com/rc/clk?jk=76adf1a31ad0aa51&fccid=0bed8e17bc113980&vjs=3,4.2
341,"new
Customer Support Specialist I @ Consensus",Cloud Services,"Ottawa, ON•Temporarily Remote",https://ca.indeed.com/rc/clk?jk=c11c4c401bc64ce7&fccid=864af6f3160b8159&vjs=3,None
342,"Business Analyst, End User Productivity",Ciena,Remote,https://ca.indeed.com/rc/clk?jk=758fbc06bd5b5c71&fccid=144a39be55e8440b&vjs=3,3.9
343,"new
Data and Analytics Analyst",Capital (Regional District),"Victoria, BC",https://ca.indeed.com/rc/clk?jk=dc5bff321e871647&fccid=5b336b970e9690e0&vjs=3,3.4
344,"new
Director, Premium Sales",MLSE,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=101f186ae2244584&fccid=608c8688fdbf21ee&vjs=3,4.2
345,"new
Marketing & Content Jr. Analyst",Stingray,"Montréal, QC",https://ca.indeed.com/rc/clk?jk=788dcedcca66e333&fccid=e245d08cd5fe18e0&vjs=3,3.8
346,Business Intelligence Analyst,Loblaw Digital,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=623992dd8b7c1956&fccid=ae6e110d9fec0378&vjs=3,2.8
347,"Analyst, Portfolio Management",RBC,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=330a50f1eed61a5a&fccid=537b899e30af3338&vjs=3,4.0
348,"new
Analyst (Finance and HR)",University of Saskatchewan,"Saskatoon, SK•Temporarily Remote",https://ca.indeed.com/rc/clk?jk=e24d7318c408eda8&fccid=318d62c673342e64&vjs=3,4.2
349,"Senior Analyst, Marketing Analytics",TD Bank,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=86d9294db9e902ff&fccid=d7114f1cac8d0711&vjs=3,3.8
350,Business Development Coordinator,Geotab,"Oakville, ON•Remote",https://ca.indeed.com/rc/clk?jk=f9000f8d98142fd0&fccid=31921a4bf53a6026&vjs=3,3.1
351,Mechanical Engineering Intern,Geotab,"Oakville, ON•Remote",https://ca.indeed.com/rc/clk?jk=b72566545652adca&fccid=31921a4bf53a6026&vjs=3,3.1
352,"new
Analyst (RE-04) / Principal Analyst (RE-05), Small and Mediu...",Office of the Superintendent of Financial...,"Toronto, ON•Temporarily Remote",https://ca.indeed.com/rc/clk?jk=199109a545eabfb9&fccid=8aa619a8c406ac17&vjs=3,4.7
353,"Senior Analyst, Risk Analytics & Reporting",BMO Financial Group,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=9e259acce31b1e44&fccid=3a429036b3725efa&vjs=3,3.8
354,Help Desk Lead,Mother Parkers Tea & Coffee,"Mississauga, ON•Remote",https://ca.indeed.com/rc/clk?jk=8bf6502f50acfcae&fccid=2eca05d788870c2f&vjs=3,3.3
355,"new
Health Information Analyst",Covenant Health Alberta,"Edmonton, AB",https://ca.indeed.com/rc/clk?jk=e6c92999874c09f6&fccid=13c0392669b60148&vjs=3,3.2
356,"new
Dev/Ops Specialist",Island Health,"Victoria, BC",https://ca.indeed.com/rc/clk?jk=4c209f454703e61d&fccid=139e079044c36dab&vjs=3,3.5
357,Sr. HR Assistant 2022 (Entry Level) Canada West,"AMZN CAN Fulfillment Svcs, ULC","Nisku, AB",https://ca.indeed.com/rc/clk?jk=057f655459457a59&fccid=fe2d21eef233e94a&vjs=3,3.5
358,Data Analyst,Redhead Equipment,"Regina, SK",https://ca.indeed.com/company/Redhead-Equipment/jobs/Data-Analyst-8852fbd9822bb9f2?fccid=0ccc9bc1ff5b3ebe&vjs=3,3.6
359,"Director, Business Operations & Strategy",ServiceNow,"Vancouver, BC",https://ca.indeed.com/rc/clk?jk=ce45533ee88ff1d6&fccid=7442885bc0fa7c14&vjs=3,3.6
360,"new
Electromagnetic Engineer",Baker Hughes,"Calgary, AB",https://ca.indeed.com/rc/clk?jk=c14bc93a557c07fc&fccid=f4c6ba597fc7aa75&vjs=3,4.0
361,"new
Jr. E-Commerce Specialist",GUESS?. INC.,"Montréal, QC",https://ca.indeed.com/rc/clk?jk=e0944246bbe51679&fccid=b57bd459ac8f7e3f&vjs=3,3.7
362,Business Analyst,Datavail,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=46f7d988db0c37b3&fccid=ba2f8c01425446f3&vjs=3,None
363,"Category Business Analyst, Backyard Fun",Canadian Tire,Canada•Remote,https://ca.indeed.com/rc/clk?jk=0dcda09117382b13&fccid=2e16043297423070&vjs=3,3.6
364,Mobile Developer Intern,Geotab,"Waterloo, ON•Remote",https://ca.indeed.com/rc/clk?jk=73e85d2b87fc8092&fccid=31921a4bf53a6026&vjs=3,3.1
365,"new
Specialist, Data and Insights",Loblaw Companies Limited,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=4ed878e44abe7af3&fccid=bc30630cfcc120d4&vjs=3,3.5
366,"new
Assistant Marketing Manager",Amex,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=e24add310b3e6bb7&fccid=f057e04c37cca134&vjs=3,4.1
367,"new
Customer Success Manager",Descartes,Temporarily Remote,https://ca.indeed.com/rc/clk?jk=549d3379e30ecba1&fccid=bc90041946a5fcc9&vjs=3,3.2
368,Help Desk Technician,Zycom Technology Inc.,Ontario•Remote,https://ca.indeed.com/rc/clk?jk=b8069bbcb1b8e55a&fccid=1039cb4b5ea0634c&vjs=3,4.4
369,Analytics Engineer,Napkyn Analytics,Remote,https://ca.indeed.com/rc/clk?jk=854b5c507386f039&fccid=8f86fe8f27644e37&vjs=3,None
370,Mechanical Designer,Motorola Solutions,"Vancouver, BC",https://ca.indeed.com/rc/clk?jk=83cbd4af5edd476d&fccid=22ec6ef3cc441ac2&vjs=3,4.1
371,Supply Chain Analyst,Cascades,"Candiac, QC•Remote",https://ca.indeed.com/rc/clk?jk=fd379b3bd5cad960&fccid=126b76785da86c7a&vjs=3,3.1
372,"Data Analyst, Equity, Diversity and Inclusion",Waterloo Regional Police Service,"Cambridge, ON",https://ca.indeed.com/rc/clk?jk=b55247186c89e8af&fccid=b30967e1df8e7861&vjs=3,2.8
373,"new
Laboratory Analyst","Total Safety U.S., Inc.","Burnaby, BC",https://ca.indeed.com/rc/clk?jk=e96889aee4562694&fccid=3f6f3aafb8fa7230&vjs=3,3.4
374,Customer Success Associate,Vidyard,+1 locationRemote,https://ca.indeed.com/rc/clk?jk=f2804a327d6b5a4a&fccid=481922bac21917d5&vjs=3,3.1
375,"new
Cybersecurity Operations Intern",Geotab,"Oakville, ON•Remote",https://ca.indeed.com/rc/clk?jk=3cc7d16af733d56e&fccid=31921a4bf53a6026&vjs=3,3.1
376,"new
Manager, FP&A and Reporting",Metrolinx,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=127215976944c0b0&fccid=d414f1d26cf29ec6&vjs=3,4.0
377,Junior Business Analyst – CPM/BI,Corporate Renaissance Group,"Ottawa, ON",https://ca.indeed.com/company/Corporate-Renaissance-Group/jobs/Junior-Business-Analyst-Cpm-Bi-fbd22efa6146c5ba?fccid=3274dd475cc25bf4&vjs=3,None
378,"new
Quality Data Analyst",Vancouver Shipyards,"North Vancouver, BC",https://ca.indeed.com/rc/clk?jk=489bd598af2cfedd&fccid=39e239a7200df342&vjs=3,3.5
379,"new
Intermediate Designer",Edelman,"Vancouver, BC",https://ca.indeed.com/rc/clk?jk=8e0f2bc22654d9f3&fccid=cfe599b17b8a4fa0&vjs=3,3.7
380,"new
Product Manager, Self-Service Support",Disney Media & Entertainment Distribution,"Kelowna, BC",https://ca.indeed.com/rc/clk?jk=8d231c4e617109dc&fccid=c3092a91bcb42ca9&vjs=3,None
381,Business Innovation Senior Analyst – Advanced Analytics,PepsiCo,"Mississauga, ON",https://ca.indeed.com/rc/clk?jk=489d7a686dc83691&fccid=2973259ddc967948&vjs=3,3.8
382,"new
Social Media Manager - Sports Content (Remote)",Betstamp,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=c6993d64553e5c08&fccid=a3620b4dc8f71028&vjs=3,None
383,"Data Scientist, NA Integrated Analytics (2022 New Grad – Tor...",Munich RE,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=469a6aec912dc201&fccid=d4448c192a012f32&vjs=3,4.0
384,QA Tester,CGI,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=3015811c23ca30e7&fccid=43a69183767d4301&vjs=3,3.6
385,Junior Product Owner (My TELUS Billing) | TELUS Digital,TELUS,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=7d0ee4a0f0a7a3b3&fccid=ed81336789a877c2&vjs=3,3.9
386,"new
SAP Analytics Functional Consultant - Senior Associate",PwC,"London, ON",https://ca.indeed.com/rc/clk?jk=e8f382c2dd838793&fccid=5e964c4afc56b180&vjs=3,4.0
387,Account Executive,Klue,"Toronto, ON+1 location•Remote",https://ca.indeed.com/rc/clk?jk=9c833b955df48598&fccid=97d82e5ee0248fef&vjs=3,5.0
388,"Analytics Insights Specialist, People Analytics",Manulife,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=0dd62fc70eb9478d&fccid=1747adf6142beb48&vjs=3,4.0
389,"new
IT Director, Virtual Health Technologies",Alberta Health Services,"Calgary, AB•Remote",https://ca.indeed.com/rc/clk?jk=d40216d85a66c133&fccid=89918cc9490b4093&vjs=3,3.9
390,"new
Pricing Analyst",Moneris Solutions Corporation,"Etobicoke, ON+1 location",https://ca.indeed.com/rc/clk?jk=2f874422b23643c4&fccid=3308ce641126a211&vjs=3,3.4
391,Analytics Analyst - Intermediate,CGI Inc,"Regina, SK+1 location",https://ca.indeed.com/rc/clk?jk=72036c176ad00dae&fccid=43a69183767d4301&vjs=3,3.6
392,Data Analyst,Capgemini,"Brampton, ON",https://ca.indeed.com/rc/clk?jk=1c4ac4305f50c0d0&fccid=105ecfd0283f415f&vjs=3,3.8
393,GIS Analyst,Arup,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=e0dbbbfd1da75160&fccid=38c0d5e4f2a99768&vjs=3,4.1
394,"Specialist, Customer Solutions",Coca-Cola Canada Bottling Limited,"Brampton, ON•Remote",https://ca.indeed.com/rc/clk?jk=0c976d544c1dd8e6&fccid=d836e94cec8a7fbd&vjs=3,3.5
395,"new
Manager, Category Development",Kellogg Company,"Mississauga, ON",https://ca.indeed.com/rc/clk?jk=3d7f27444522596e&fccid=431c8986bde76285&vjs=3,3.6
396,Hardware Developer Intern,Geotab,"Oakville, ON•Remote",https://ca.indeed.com/rc/clk?jk=922fa3f0f069a2ba&fccid=31921a4bf53a6026&vjs=3,3.1
397,Data Developer Intern - 21458,Enverus,"Calgary, AB",https://ca.indeed.com/rc/clk?jk=7f59683b77895108&fccid=ae6e7e80af0b5a8f&vjs=3,None
398,"new
Developer SAS data engineering",National Bank of Canada,"Montréal, QC",https://ca.indeed.com/rc/clk?jk=57392672c37979d4&fccid=bb42ba28e525eb20&vjs=3,3.9
399,Sustainability Advisor,Institutional Shareholder Services,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=9abdcb43b31b00c9&fccid=c15e58c229888ed7&vjs=3,3.3
400,Assembler,FLIR Systems,"Richmond, BC",https://ca.indeed.com/rc/clk?jk=db7a7c6aa7c49c28&fccid=dd6489f75dfba4e5&vjs=3,3.8
401,Data Science Intern,"Analysis Group, Inc.","Montréal, QC",https://ca.indeed.com/rc/clk?jk=325ed18b85962807&fccid=0fc0821efa996180&vjs=3,None
402,SAP Analytics Lead,Applexus,Remote,https://ca.indeed.com/rc/clk?jk=006bfae25030a504&fccid=92e970dff96fa9dc&vjs=3,None
403,Quality Assurance Specialist,ABB,"Quebec City, QC",https://ca.indeed.com/rc/clk?jk=2d8171ad3ce52023&fccid=38b4474838e7b7a1&vjs=3,3.9
404,"new
Financial Research Analyst",The Workers' Compensation Board,"Edmonton, AB",https://ca.indeed.com/rc/clk?jk=6308325f41cf964a&fccid=437a257fda846c03&vjs=3,None
405,"new
SENIOR ANALYST, RISK DATA ANALYTICS",Business Development Bank of Canada,"Montréal, QC",https://ca.indeed.com/rc/clk?jk=997953864e670a7f&fccid=136e9b110591a1e1&vjs=3,3.8
406,Digital Communications Officer,Natural Resources Canada,"Ottawa, ON•Remote",https://ca.indeed.com/rc/clk?jk=96e593d80182417d&fccid=70ae16371d561945&vjs=3,4.1
407,Inventory Control Coordinator,York Region,"Newmarket, ON",https://ca.indeed.com/rc/clk?jk=91813a04cb35f4fd&fccid=f3c54a468b13c9c9&vjs=3,4.2
408,"new
Google Analytics 4 Consultant",Bounteous,Canada,https://ca.indeed.com/rc/clk?jk=70452a702b99b714&fccid=c26a54d1f7f144b5&vjs=3,None
409,QA Engineer,Viafoura,"Toronto, ON•Remote",https://ca.indeed.com/company/Viafoura/jobs/QA-Engineer-d9daf92b65937a4e?fccid=2a6288d6e2666e05&vjs=3,None
410,"Business Analyst Intern, Enterprise Productivity",Scotiabank,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=7f537291b1207644&fccid=3002307a9e5b4706&vjs=3,3.9
411,Business Systems Analyst,RBC,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=57768db2f699ce82&fccid=537b899e30af3338&vjs=3,4.0
412,Sr. Data Analytics Consultant (PowerBI),Calligo,"Oakville, ON",https://ca.indeed.com/rc/clk?jk=6d9c72362b31a0e8&fccid=f8e7e1418c484a52&vjs=3,None
413,"new
Sales Operations Specialist",Relogix,"Ottawa, ON•Remote",https://ca.indeed.com/company/Relogix/jobs/Sales-Operation-Specialist-bc977381b4cf4b20?fccid=20c3bc2bb3066b33&vjs=3,2.3
414,"RPA Developer (UiPath, Workfusion, or ProcessGold)",EY,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=9c91062916a33d1b&fccid=1544766d4c2915b0&vjs=3,4.0
415,Customer Support Operations Analyst - Remote,"Cornerstone OnDemand, Inc.",Canada•Remote,https://ca.indeed.com/rc/clk?jk=b2f518a65fb0c1d1&fccid=8eb06d1dd4f7d0b8&vjs=3,3.6
416,Business Internship – Summer 2021,ALÉO Canada,"Montréal, QC",https://ca.indeed.com/rc/clk?jk=3b20ff5ffeb112c7&fccid=31b9103ff1ba0caf&vjs=3,None
417,"Advisor, Research & Insights",WestJet,"Calgary, AB•Remote",https://ca.indeed.com/rc/clk?jk=7a7768825f2ee029&fccid=f18c1d5f3c78c7ca&vjs=3,3.9
418,"new
Data Analyst",Ryder System,"Brampton, ON",https://ca.indeed.com/rc/clk?jk=ae7345e6908c8a65&fccid=22f3171d623451cc&vjs=3,3.3
419,"new
Student Communication Specialist",Sheridan College,"Oakville, ON",https://ca.indeed.com/company/Sheridan-College/jobs/Student-Communication-Specialist-e385b4beac98072e?fccid=0237ba5d23cb3f98&vjs=3,4.4
420,"new
Computer Programmer/Analyst",Eastern Health,"St. John's, NL",https://ca.indeed.com/rc/clk?jk=d238ecef543ef390&fccid=999410b3c3608d23&vjs=3,3.8
421,"new
Oracle Analytics Cloud Specialist (CDC)",Deloitte,"Montréal, QC",https://ca.indeed.com/rc/clk?jk=da1d1eb85a995a65&fccid=9e215d88a6b33622&vjs=3,4.0
422,"new
Security Analyst",BMO Financial Group,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=49fcb1ce0f94737e&fccid=3a429036b3725efa&vjs=3,3.8
423,"new
Event Manager, Virtual Events",Q4,"Toronto, ON+1 location•Remote",https://ca.indeed.com/rc/clk?jk=47bfb885d8b0785c&fccid=0922b294f71581a6&vjs=3,3.5
424,"new
Director of Data Analytics & Engineering",SnapTravel,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=2c935fb9187e281a&fccid=960d8f54f5a1520f&vjs=3,None
425,"new
Employer Relations Specialist",Seneca College of Applied Arts and Technology,"North York, ON",https://ca.indeed.com/rc/clk?jk=9c2904aa5e9d6d4b&fccid=760d328f33860375&vjs=3,4.3
426,"Analyst, Medtech Insights",Clarivate Analytics,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=36ad973e5fb882eb&fccid=39cdc80b98113925&vjs=3,None
427,"Consulting, Customer Experience - Senior Associate",PwC,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=81187f2a373952c8&fccid=5e964c4afc56b180&vjs=3,4.0
428,"new
ETL Informatica Technology Specialist",Cognizant Technology Solutions,"Mississauga, ON•Remote",https://ca.indeed.com/rc/clk?jk=4a54b9818fa58f55&fccid=2df6a1e69a70a1e7&vjs=3,3.9
429,Estimator - Buildings,Graham,"Delta, BC",https://ca.indeed.com/rc/clk?jk=718ee2064e238e00&fccid=0e8769b40c0c1201&vjs=3,3.9
430,Network (Security) Operator- CSJ Intern,ORION Empowering Innovation,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=13972c8c767d2a5f&fccid=6099ece2a6f8634f&vjs=3,None
431,"new
Associate-Structured Finance Ratings, U.S. RMBS",S&P Global,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=e2de626c5eb993c9&fccid=b716e44d2c6283e7&vjs=3,3.9
432,"new
Information Technology/ Data Reporting Specialist",Ontario One Call,"Guelph, ON•Remote",https://ca.indeed.com/company/Ontario-One-Call/jobs/Information-Technology-17173bcaf4355ab4?fccid=d73fafec327b0fdc&vjs=3,3.5
433,"new
Data Analyst",The Mustard Seed,"Calgary, AB•Temporarily Remote",https://ca.indeed.com/rc/clk?jk=6b561f6417f29d07&fccid=90c4c22f115b8bd4&vjs=3,3.4
434,Manager Risk Analytics,Manulife,"Oakville, ON",https://ca.indeed.com/rc/clk?jk=6327c071264ed887&fccid=1747adf6142beb48&vjs=3,4.0
435,"new
Data Analyst (Contract)",Bayshore HealthCare,"Mississauga, ON",https://ca.indeed.com/rc/clk?jk=fb3fc950e8544769&fccid=35be63b10340b18e&vjs=3,3.2
436,"Intern, Finance",Nutrien Ltd.,"Calgary, AB",https://ca.indeed.com/rc/clk?jk=0777553003dfbe2c&fccid=2f7563a9ec0a07ec&vjs=3,3.3
437,"new
Reporting Analyst",Canadian Tire,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=481a74d9f00d93a6&fccid=2e16043297423070&vjs=3,3.6
438,INFORMATION MANAGEMENT DATA ANALYST,Ministry of Health,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=596e12b8898d3ae1&fccid=6147701bd14f2451&vjs=3,3.9
439,Data Strategist (Remote),Pelmorex Corp,Remote,https://ca.indeed.com/rc/clk?jk=f337a6c7556c3757&fccid=b2d4328e43e833e5&vjs=3,4.0
440,"new
BI Specialist",Laurentian Bank,"Montréal, QC",https://ca.indeed.com/rc/clk?jk=b97c36edac09cf68&fccid=af614bc43ec65114&vjs=3,3.6
441,Business Consultant/Information Technology (IT) Specialist-E...,IBM,"Bedford, NS",https://ca.indeed.com/rc/clk?jk=6e6f1674d9628cfb&fccid=de71a49b535e21cb&vjs=3,3.9
442,"new
Financial Coordinator",Camosun College,"Victoria, BC",https://ca.indeed.com/company/Camosun-College/jobs/Financial-Coordinator-2b1aaeae2815d3d0?fccid=51465a032b0d91a1&vjs=3,None
443,Business Analyst (14406) - Calgary,Getty Images,"Calgary, AB",https://ca.indeed.com/rc/clk?jk=03c145ff8e55c187&fccid=c68f858ef73a0c44&vjs=3,3.9
444,"new
Assistant Manager, Ticketing",Pacific National Exhibition,"Vancouver, BC",https://ca.indeed.com/company/Pacific-National-Exhibition/jobs/Assistant-Manager-0b51eb0183022de2?fccid=2a8cb0a5a86e7124&vjs=3,4.2
445,"new
Solution Architect - Analytics Environment",Bank of Canada,"Ottawa, ON",https://ca.indeed.com/rc/clk?jk=d2caef6d0d4fa045&fccid=f183060fc5182bfe&vjs=3,4.0
446,"new
Tableau Report Developer",RBC,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=80cc741ce32c3801&fccid=537b899e30af3338&vjs=3,4.0
447,Decision Analytics Consultant/ Forecasting,ZS,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=5eb63250840bdb17&fccid=37872cce7140857f&vjs=3,None
