,Title,Company,Location,Link,Review
29,"new
Data Scientist",TELUS,"Calgary, AB+1 location",https://ca.indeed.com/rc/clk?jk=27802a4241f35551&fccid=ed81336789a877c2&vjs=3,3.9
30,Data Scientist,CGI Inc,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=708036fdcf3dcd1b&fccid=43a69183767d4301&vjs=3,3.6
31,Data Analyst,Bolt Logistics,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=968e23666f608542&fccid=39819b98bf274ae4&vjs=3,4.4
32,"ON - 2022 Customer Operations Graduate Leadership Program, B...",Bell Canada,"Toronto, ON+1 location",https://ca.indeed.com/rc/clk?jk=16e1a5865c2e37bf&fccid=b726a5ebc0841dee&vjs=3,3.8
33,Data Scientist Rotation Program,National Bank of Canada,"Montréal, QC",https://ca.indeed.com/rc/clk?jk=36d61b64f578a8cc&fccid=bb42ba28e525eb20&vjs=3,3.9
34,Data Science Instructor,Juno College of Technology,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=3023d255bcb60582&fccid=cccaff798cead1b6&vjs=3,None
35,"new
Data Scientist",Chubb INA Holdings Inc.,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=6fb1127e8a9898ff&fccid=0b74c73a7d280485&vjs=3,3.7
36,Data Scientist,HomeStars,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=81cb2961acfa39e2&fccid=d9cd9ef63c694f94&vjs=3,3.2
37,Data Scientist,Northland,"Vancouver, BC",https://ca.indeed.com/rc/clk?jk=f121fdae3e4d0be5&fccid=8c064b8b37f69ee1&vjs=3,3.7
38,Data Scientist,Seaspan Ship Management Ltd.,"Vancouver, BC",https://ca.indeed.com/company/Seaspan-Ship-Management-Ltd./jobs/Data-Scientist-e9086b7649111ca8?fccid=8a70a3e989369eb7&vjs=3,4.3
39,"new
Data Scientist - Data Analytics",TELUS,"Vancouver, BC",https://ca.indeed.com/rc/clk?jk=296e973ca3945709&fccid=ed81336789a877c2&vjs=3,3.9
40,"new
Manager, Data Science",Cineplex Digital Media,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=16bcaf1f70c050ef&fccid=01a5b39f260f43cd&vjs=3,3.7
41,"new
Scientifique des données / Data Scientist",Ericsson,"Saint-Laurent, QC",https://ca.indeed.com/rc/clk?jk=34c0465d8d893242&fccid=82656d64a9a3e6a7&vjs=3,4.1
42,Data Scientist (Remote),Yelp,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=4d9f353a7f25a8da&fccid=0e94073a1c937bd1&vjs=3,None
43,Data & Analytics Intern (12 Months),BMW Group Canada,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=d2d492ab85187197&fccid=bf564b9e3f3db3fc&vjs=3,3.9
44,"new
Product Manager, Data Science",Numerator,+2 locationsRemote,https://ca.indeed.com/rc/clk?jk=84b5b8cad3d38fe9&fccid=11f2ca9fb7278374&vjs=3,3.6
45,"new
Staff Data Scientist (Remote, Canada)",Shopify,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=564827cd9ec5f33d&fccid=d5a5824be27ba831&vjs=3,3.9
46,"new
Data Analyst",Ryder System,"Brampton, ON",https://ca.indeed.com/rc/clk?jk=ae7345e6908c8a65&fccid=22f3171d623451cc&vjs=3,3.3
47,DATA SCIENTIST,Temetrix,"Ottawa, ON",https://ca.indeed.com/rc/clk?jk=1671413c2aaa3011&fccid=6b8274f384c00579&vjs=3,None
48,"Data Analyst, Equity, Diversity and Inclusion",Waterloo Regional Police Service,"Cambridge, ON",https://ca.indeed.com/rc/clk?jk=b55247186c89e8af&fccid=b30967e1df8e7861&vjs=3,2.8
49,Data Scientist,Bolt Logistics,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=da35e6b671bcb0aa&fccid=39819b98bf274ae4&vjs=3,4.4
50,"new
Data Scientist",Aviva,"Montréal, QC•Remote",https://ca.indeed.com/rc/clk?jk=c4790eb8167dcb3c&fccid=354f4c12e3c6bd5a&vjs=3,3.8
51,Data Scientist,Rizing,"Montréal, QC",https://ca.indeed.com/rc/clk?jk=c4b74bbd8c629da5&fccid=180df733d49caedc&vjs=3,None
52,Data Scientist,H360 Ressources Inc,"Quebec City, QC",https://ca.indeed.com/rc/clk?jk=95b6335a0ef293ed&fccid=e263305fdca8fb94&vjs=3,None
53,Data Analyst - FIFA,Electronic Arts,"Vancouver, BC",https://ca.indeed.com/rc/clk?jk=5ee040a9ed8d2014&fccid=617d7f961cfcf54a&vjs=3,3.8
54,Associate/Sr. Associate - Data Science,Tredence,"Toronto, ON",https://ca.indeed.com/company/Tredence/jobs/Associate-Senior-Associate-f994a875aef75d46?fccid=eae9a0ac215a70c2&vjs=3,None
55,Canada / Data Engineer/Scientist,Neoxia,"Montréal, QC",https://ca.indeed.com/company/Neoxia/jobs/Canada-fabc72ad5055bc12?fccid=48ac8c0424bc6479&vjs=3,None
56,Data Scientist,Morgan Stanley,"Montréal, QC",https://ca.indeed.com/rc/clk?jk=b79d588e11753efa&fccid=0c39fb2c91742dcf&vjs=3,3.9
57,Data Scientist,Viafoura,"Toronto, ON",https://ca.indeed.com/company/Viafoura/jobs/Data-Scientist-0ab0f2b6526d20ef?fccid=2a6288d6e2666e05&vjs=3,None
58,Field Data Scientist I / Junior Field Data Scientist,ThinkData Works,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=b6de71aa40143b9c&fccid=cc0861c00ab24001&vjs=3,None
59,"new
Manager, Data Science, HEF Credit Strategy",RBC,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=5bd43a0bf20057a1&fccid=537b899e30af3338&vjs=3,4.0
60,Data Scientist,sharethrough,"Toronto, ON+1 location•Remote",https://ca.indeed.com/rc/clk?jk=3b045988c5dcc4b2&fccid=420b591004b16413&vjs=3,None
61,Data Analyst,Manitoba Government,"Winnipeg, MB",https://ca.indeed.com/rc/clk?jk=42cc123b1304f0a2&fccid=84928e77c488cf4e&vjs=3,3.7
62,Data Analyst,CCTS-CPRST,"Ottawa, ON•Temporarily Remote",https://ca.indeed.com/company/CCTS--CPRST/jobs/Data-Analyst-f68c403a00d4d1ac?fccid=77704ddb195cdf31&vjs=3,None
63,"new
Petroleum Engineer – Machine Learning, Data Scientist",Opla Energy Ltd.,"Calgary, AB",https://ca.indeed.com/rc/clk?jk=365d74d5c6153ff8&fccid=9fdd6354e5f479c8&vjs=3,None
64,Data Scientist,Equifax,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=aa1f2b07f6cafd63&fccid=34c446722f3cf576&vjs=3,3.5
65,Data Analyst,Jerry,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=b468d51c881cd309&fccid=204c8e2f615ab5bb&vjs=3,None
66,Head of Data Science / AI,Deepcell,"Mountain View, AB",https://ca.indeed.com/rc/clk?jk=ef8df8c36a39688f&fccid=7f8f178d1dfa75d6&vjs=3,None
67,Data Scientist,thinkCOMPASS,"Concord, ON",https://ca.indeed.com/rc/clk?jk=4f95187291fd2fc7&fccid=40459fc8ef72ae0e&vjs=3,None
68,Data Scientist,Carta,"Waterloo, ON",https://ca.indeed.com/rc/clk?jk=dde739ce33383940&fccid=9e7dc185cb656f55&vjs=3,None
69,Data Science Analyst - Canada Remote,Unstoppable Domains,+1 locationRemote,https://ca.indeed.com/rc/clk?jk=cd2d1a9e6b51891d&fccid=21b1082e21354514&vjs=3,None
70,Stagiaire Scientifique de données / Data Scientist Intern,Square Enix Montréal,"Montréal, QC",https://ca.indeed.com/rc/clk?jk=1cbffcd4f33d6c90&fccid=f1c4e35cc4ebf53e&vjs=3,3.9
71,"new
Technical Specialist, Data Analytics/AI/ML, Google Cloud",Google,"Montréal, QC",https://ca.indeed.com/rc/clk?jk=cf736ad3c28f4bf6&fccid=a5b4499d9e91a5c6&vjs=3,4.3
72,Data Scientist - Biology,Deep Genomics,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=85b3cd915a86a854&fccid=7439b4dd3d2dd6bc&vjs=3,None
73,Data Scientist,MobSquad,"Calgary, AB•Remote",https://ca.indeed.com/rc/clk?jk=5bdab81d0a23dccd&fccid=e140fb6d05504c9a&vjs=3,None
74,"new
Data Scientist I",TD Bank,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=dea389cfe31407bd&fccid=d7114f1cac8d0711&vjs=3,3.8
75,Data Scientist (2021 Q4),Cerebri AI,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=566bfe2a2ba08a57&fccid=799362a2faa3b40a&vjs=3,None
76,Data Scientist – IBM Garage – Summit 2022,IBM Canada,"Markham, ON+1 location",https://ca.indeed.com/rc/clk?jk=23f54c789b7bb867&fccid=de71a49b535e21cb&vjs=3,3.9
77,"Data Scientist, Quantitative Investments",RBC,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=e6861ade4156a826&fccid=537b899e30af3338&vjs=3,4.0
78,"new
Data Scientist - AI",Air Canada,"Dorval, QC",https://ca.indeed.com/rc/clk?jk=402f999b0703bab9&fccid=fb805c6a170f5f18&vjs=3,3.8
79,"new
Data & Applied Scientist",Microsoft,"Vancouver, BC",https://ca.indeed.com/rc/clk?jk=cba2823166563c5a&fccid=734cb5a01ee60f80&vjs=3,4.2
80,STAGIAIRE – SCIENCE DES DONNÉES,Centre de recherche informatique de Montréal...,"Montréal, QC",https://ca.indeed.com/rc/clk?jk=48395d16a822a7fc&fccid=09d5eccd2294da3b&vjs=3,None
81,"new
Data and Analytics Technologist",City of Richmond Hill,"Richmond Hill, ON",https://ca.indeed.com/rc/clk?jk=8c1716bf32be1df3&fccid=dd07620fcfc833ab&vjs=3,4.1
82,Data Scientist,White Whale Analytics,"Calgary, AB",https://ca.indeed.com/rc/clk?jk=92e98898669bbe61&fccid=1248c491db970681&vjs=3,None
83,Data Scientist,Fiddlehead,"Moncton, NB",https://ca.indeed.com/rc/clk?jk=04460ba973e07880&fccid=acd193c30d4927aa&vjs=3,None
84,Data Science Engineer,StackPros Inc.,"Toronto, ON",https://ca.indeed.com/company/StackPros-Inc./jobs/Data-Science-Engineer-3ef033918c144e95?fccid=efee8d7cab418992&vjs=3,3.0
85,Data Analyst,Validere Technologies,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=d35b629c17deb1e4&fccid=e967e2adf60716db&vjs=3,None
86,STAGIAIRE – SCIENCE DES DONNÉES ET APPRENTISSAGE AUTOMATIQUE,Centre de recherche informatique de Montréal...,"Montréal, QC",https://ca.indeed.com/rc/clk?jk=51520a67d1247eb9&fccid=09d5eccd2294da3b&vjs=3,None
87,Data Scientist,Lightspark,"Vancouver, BC",https://ca.indeed.com/rc/clk?jk=1d9e179320a6422a&fccid=06926f09c00964a3&vjs=3,None
88,Data Scientist,Clarivate Analytics,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=6193cf5efe15668f&fccid=39cdc80b98113925&vjs=3,None
89,Data Scientist,IBM,"Halifax, NS",https://ca.indeed.com/rc/clk?jk=023f5e7c89bdf8e4&fccid=de71a49b535e21cb&vjs=3,3.9
90,Stagiaire - Science des données,Desjardins,"Montréal, QC",https://ca.indeed.com/rc/clk?jk=e967a84427dee109&fccid=d1e5df65baa8857f&vjs=3,3.9
91,Data Analyst Co-op/Intern [January 2022),A Thinking Ape,British Columbia•Remote,https://ca.indeed.com/rc/clk?jk=ea17944a408fa117&fccid=72805b59c37bc6cc&vjs=3,None
92,"SVP, Data Science",Hudson's Bay,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=d4d42f2120bfced4&fccid=113aaa3832064b31&vjs=3,3.5
93,"new
Data Engineer, Omnia AI",Deloitte,"Toronto, ON+1 location",https://ca.indeed.com/rc/clk?jk=17b5be6ea4fda7ef&fccid=9e215d88a6b33622&vjs=3,4.0
94,Senior Fleet Data Analyst,BC Transit,"Victoria, BC",https://ca.indeed.com/rc/clk?jk=cb34f8efd05b8b6c&fccid=ac6b6a0433b74c6f&vjs=3,2.9
95,Director - Data Science - Vault Safety,Veeva Systems,"Toronto, ON+1 location•Remote",https://ca.indeed.com/rc/clk?jk=13f285cb99da7754&fccid=353eb997fc901045&vjs=3,None
96,"new
Senior Data Science Manager, Operate (Remote, Canada)",Shopify,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=061f11b830ef9f78&fccid=d5a5824be27ba831&vjs=3,3.9
97,Senior Data Science Specialist GEMINI,St. Michael's Hospital,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=78868b8051096f8c&fccid=8e32d72489a91f47&vjs=3,4.1
98,"new
Quality Data Analyst",Vancouver Shipyards,"North Vancouver, BC",https://ca.indeed.com/rc/clk?jk=489bd598af2cfedd&fccid=39e239a7200df342&vjs=3,3.5
99,Health Data Analyst,Sioux Lookout First Nations Health Authority,"Sioux Lookout, ON",https://ca.indeed.com/rc/clk?jk=cce7afb82009b62b&fccid=545a4a9f500fa727&vjs=3,4.3
100,Associate Data Scientist,TouchTunes,"Montréal, QC•Temporarily Remote",https://ca.indeed.com/rc/clk?jk=ea150fb915909295&fccid=368e9d09fcbc4aa9&vjs=3,3.4
101,Data Science Student,PCL Construction,"Edmonton, AB",https://ca.indeed.com/rc/clk?jk=92ac17e251bdb59a&fccid=73c309830cebe205&vjs=3,3.8
102,Data Scientist,Compass Digital Labs,"Greater Toronto Area, ON",https://ca.indeed.com/rc/clk?jk=4c878f1235bd83e9&fccid=b0e29160afa0f3ea&vjs=3,4.1
103,Machine Learning Co-op (Winter),HomeX,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=ed8e8000dd06486c&fccid=8eda94088198baeb&vjs=3,None
104,Data Scientist,Kabam,"Vancouver, BC",https://ca.indeed.com/rc/clk?jk=11ff0bf0ff74acc2&fccid=fde47f06a6b44d5e&vjs=3,None
105,Schneider Stage : Data science et Robot Process Automation (...,Schneider Electric,"Brossard, QC",https://ca.indeed.com/rc/clk?jk=b1be262b7389da3c&fccid=8dc4399ddb463d4a&vjs=3,3.9
106,Data Scientist,BRP,"Montréal, QC",https://ca.indeed.com/rc/clk?jk=2a8d2d654e954cfd&fccid=a7dc48a474db29d3&vjs=3,3.9
107,"new
artificial intelligence (AI) designer",MIR Services,"Concord, ON",https://ca.indeed.com/rc/clk?jk=2e8f35f6ea43c99d&fccid=c333957b1528e685&vjs=3,None
108,Data Scientist II,Expedia.com,"Vancouver, BC",https://ca.indeed.com/rc/clk?jk=c5931774fc364b04&fccid=160efb82f2462f14&vjs=3,3.9
109,Support Engineer - Azure Rapid Response Data & AI,Microsoft,"Vancouver, BC",https://ca.indeed.com/rc/clk?jk=195042daf10bba08&fccid=734cb5a01ee60f80&vjs=3,4.2
110,Data Scientist,Plenty of Fish,"Vancouver, BC",https://ca.indeed.com/rc/clk?jk=f0ec9e57e21a5b08&fccid=1d127e18b9a4bd47&vjs=3,4.2
111,Data Scientist,Klick Health,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=b285d02ec794484a&fccid=832aa6ee75eceac4&vjs=3,3.1
112,Join Statistics Canada for Assistant Director Opportunities,Statistics Canada,"Ottawa, ON•Temporarily Remote",https://ca.indeed.com/rc/clk?jk=accfa8fb00db6bba&fccid=015fab4acc81b466&vjs=3,4.1
113,Data scientist,Kinsol Research,"Victoria West, PE",https://ca.indeed.com/rc/clk?jk=ef5fd1a09f285488&fccid=98527e77b5e98f7e&vjs=3,None
114,Data Scientist,Crescendo Technology,"Toronto, ON+1 location",https://ca.indeed.com/rc/clk?jk=1206ed3610d48423&fccid=e31cf01864a962fb&vjs=3,4.8
115,Data Scientist,Bolt,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=406b3796b9b54cf3&fccid=2472edbe03e34796&vjs=3,None
116,Data Scientist 4,Oracle,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=fe75caf742d9660b&fccid=cd22d01053af7669&vjs=3,3.8
117,Data Scientist,Rackspace,Remote,https://ca.indeed.com/rc/clk?jk=1c37b24971c6e011&fccid=b60c9324aeb7df96&vjs=3,None
118,"new
Senior Manager, Data Science",Lululemon,"Vancouver, BC",https://ca.indeed.com/rc/clk?jk=6ca8b4a548da350f&fccid=43f0f7dbd55927e9&vjs=3,4.2
119,Senior Data & Applied Scientist,Microsoft,"Vancouver, BC",https://ca.indeed.com/rc/clk?jk=51d62dd07db98b00&fccid=734cb5a01ee60f80&vjs=3,4.2
120,"new
Senior Data Analyst",Citi,"Mississauga, ON",https://ca.indeed.com/rc/clk?jk=886fc514589d1772&fccid=5bcd1ef0a7f4fb99&vjs=3,3.9
121,Energy and Sustainability Data Analyst,BGIS,"Ottawa, ON+1 location",https://ca.indeed.com/rc/clk?jk=51f1e75afc784910&fccid=84c23fbcabc14d59&vjs=3,3.1
122,Intermediate Data Scientist,MobSquad,"Halifax, NS•Remote",https://ca.indeed.com/company/MobSquad/jobs/Intermediate-Data-Scientist-db51a96484148763?fccid=e088dad3684f5a55&vjs=3,None
123,Data Analyst,TELUS,"Edmonton, AB",https://ca.indeed.com/rc/clk?jk=bd20a61dfed8c769&fccid=ed81336789a877c2&vjs=3,3.9
124,Data Scientist - Innovation & Attributes,Equifax,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=85cff0c174a96397&fccid=34c446722f3cf576&vjs=3,3.5
125,"new
Senior Data Analyst",Vendasta,"Saskatoon, SK",https://ca.indeed.com/rc/clk?jk=865842296135db42&fccid=4e24a2e9f21dbe9e&vjs=3,3.3
126,"new
Senior Data Scientist (Remote, Canada)",Shopify,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=506e546718dd26ca&fccid=d5a5824be27ba831&vjs=3,3.9
127,Data Scientist [REMOTE],Viafoura Inc.,"Toronto, ON•Remote",https://ca.indeed.com/company/Viafoura-Inc./jobs/Data-Scientist-6776c113ea6f92d6?fccid=382d52309d5d13f2&vjs=3,5.0
128,Data Scientist,Brain Finance,"Montréal, QC",https://ca.indeed.com/rc/clk?jk=fd887acbc144a8e7&fccid=6f679e2241486aec&vjs=3,None
129,Data Scientist,First West Credit Union,"Langley, BC",https://ca.indeed.com/rc/clk?jk=e97d464195696ad6&fccid=281f01183868af89&vjs=3,3.1
130,Director of Data Science & Analytics,Bolt Logistics,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=a24997b72380d16f&fccid=39819b98bf274ae4&vjs=3,4.4
131,RES O 27R - Data Scientist *AMENDED* CLOSING DATE EXTENDED,BC Public Service,Canada,https://ca.indeed.com/rc/clk?jk=e26dc809d9226c16&fccid=65dd05622a756445&vjs=3,3.5
132,Data Science Principal,SSENSE,"Montréal, QC",https://ca.indeed.com/rc/clk?jk=e5831580c53b22d6&fccid=0ddad3766f834b33&vjs=3,3.1
133,"Data Analyst, Business Intelligence",Opencare,Remote,https://ca.indeed.com/company/Opencare/jobs/Data-Analyst-7ce204fb2579b341?fccid=41c9357f422a7ab3&vjs=3,None
134,Data Science Manager,Capital One,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=50c892a1b18f166d&fccid=b85c5070c3d3d8c8&vjs=3,3.9
135,Junior/Senior Data Scientist,TELUS,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=326977ef80b8e5d2&fccid=ed81336789a877c2&vjs=3,3.9
136,Data & Applied Scientist - Gears of War - The Coalition,Microsoft,"Vancouver, BC",https://ca.indeed.com/rc/clk?jk=a86f3979ae6f92bb&fccid=734cb5a01ee60f80&vjs=3,4.2
137,Stagiaire Analyste de données / Data Analyst Intern,Eidos Montréal,"Montréal, QC",https://ca.indeed.com/rc/clk?jk=973998b97d7cff6b&fccid=58085decd34c3cfe&vjs=3,4.0
138,Machine Learning & Cloud Designer Summer Intern,ALÉO Canada,"Montréal, QC",https://ca.indeed.com/rc/clk?jk=c5c294f2385defa6&fccid=31b9103ff1ba0caf&vjs=3,None
139,"new
Analyste Intelligence d'affaires (data scientist)",SAQ - Société des Alcools du Québec,"Montréal, QC",https://ca.indeed.com/rc/clk?jk=4e5da1af553806a5&fccid=a393316a07123745&vjs=3,3.8
140,Data Scientist,CBRE,"Mississauga, ON",https://ca.indeed.com/rc/clk?jk=5723ad3d0746b624&fccid=c9b9e477b3c84b4d&vjs=3,3.7
141,CT Data Engineer I - Power BI,EY,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=3f87afae09622dc9&fccid=1544766d4c2915b0&vjs=3,4.0
142,"Data Engineer, Machine Learning",AbCellera Biologics,"Vancouver, BC",https://ca.indeed.com/rc/clk?jk=d72505f59140dbfa&fccid=6161745df4a18957&vjs=3,None
143,"new
Analyste*, Science des données-Recherche Globale",Caisse de dépôt et placement du Québec,"Montréal, QC",https://ca.indeed.com/rc/clk?jk=d1e3573b3357dd8b&fccid=4d0da8d1eb574d08&vjs=3,4.3
144,Senior Data Scientist (Remote),HomeStars,"Vancouver, BC•Remote",https://ca.indeed.com/rc/clk?jk=e15231ed391a1fbb&fccid=d9cd9ef63c694f94&vjs=3,3.2
145,Data Scientist,Vori Health,Remote,https://ca.indeed.com/rc/clk?jk=c1e2e8e2e923678d&fccid=0258bd41493433c4&vjs=3,None
146,Opportunities for Data Scientists,JDI IT,"Fredericton, NB",https://ca.indeed.com/rc/clk?jk=f17c6259527d46c4&fccid=b680520115bfd867&vjs=3,2.7
147,Digital Data Scientist,Bombardier,"Dorval, QC",https://ca.indeed.com/rc/clk?jk=38bd73a2ef2201ea&fccid=b3f8eab3b50969f8&vjs=3,3.8
148,Data Scientist,407 ETR,"Woodbridge, ON",https://ca.indeed.com/company/407-ETR/jobs/Data-Scientist-087916c4d4ae8295?fccid=a851a4ad1d9e729f&vjs=3,3.8
149,Data Scientist,Moneris Solutions Corporation,"Etobicoke, ON",https://ca.indeed.com/rc/clk?jk=c25127209c294979&fccid=3308ce641126a211&vjs=3,3.4
150,Data Scientist,CakeAI,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=ad9473db9ff0d27a&fccid=6ecdfff5c52c8dc6&vjs=3,None
151,Senior Data Scientist,Visier Inc.,"Vancouver, BC",https://ca.indeed.com/rc/clk?jk=bd5a3e7af9dfe512&fccid=7bcc6e90bcef893c&vjs=3,3.7
152,Data Analyst,Gateway Casinos Corporate Office,"Burnaby, BC",https://ca.indeed.com/rc/clk?jk=1fc8aa20079466a7&fccid=1574e4fe315c5eb1&vjs=3,2.8
153,GHD Digital Intern - Data Scientist: Environment,GHD,"Waterloo, ON",https://ca.indeed.com/rc/clk?jk=049d5a872c4cd5ad&fccid=25b9aa55f7b71e5c&vjs=3,3.6
