,Title,Company,Location,Link,Review
186,"new
FP&A Analyst",SnapTravel,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=396521c17cceaee2&fccid=960d8f54f5a1520f&vjs=3,None
187,Machine Learning Engineer (Remote),Kar Global,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=8993a02e464f3dda&fccid=bf43832ebb455ed2&vjs=3,3.3
188,Data Visualization Designer,Alberta Motor Association,"Edmonton, AB•Remote",https://ca.indeed.com/rc/clk?jk=c0b9f91d4272fce6&fccid=e6c501a44445ee31&vjs=3,3.6
189,Data Associate (Bilingual French),Numerator,"Mississauga, ON•Remote",https://ca.indeed.com/rc/clk?jk=215c59bdf6626a6c&fccid=11f2ca9fb7278374&vjs=3,3.6
190,"new
Database Developer",MNP,"Calgary, AB•Remote",https://ca.indeed.com/rc/clk?jk=f3b31f54251a11b5&fccid=b8ee7f714bcca05b&vjs=3,3.1
191,Principal Data Scientist,UKG (Ultimate Kronos Group),Remote,https://ca.indeed.com/rc/clk?jk=362e17bc60dcb089&fccid=0d1386ca25efa609&vjs=3,4.1
192,"new
Database Administrator",Broadridge,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=2358519fd095268b&fccid=55e246035f02c566&vjs=3,3.5
193,"Backend, Web, Mobile and Data Internships",League Inc,Remote,https://ca.indeed.com/rc/clk?jk=f3aef14ed1180c64&fccid=f4a9bd63e3986889&vjs=3,3.0
194,Data Scientist,Fusemachines,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=0f4dc23acdd5f544&fccid=b711a2a28448b767&vjs=3,None
195,Bilingual Data Entry / Customer Service,Pet Card,"Toronto, ON+1 location•Temporarily Remote",https://ca.indeed.com/rc/clk?jk=1798773b9c9bfb44&fccid=e1e1384186376c96&vjs=3,None
196,Product Data Scientist,sharethrough,"Toronto, ON+1 location•Remote",https://ca.indeed.com/rc/clk?jk=d9a1548e78f5fd10&fccid=420b591004b16413&vjs=3,None
197,"Compliance Manager, Privacy & Data Governance",League Inc,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=cb3388f9367c4979&fccid=f4a9bd63e3986889&vjs=3,3.0
198,"new
Temporary Full-Time Data Conversion Resource",Ontario Mutual,"Listowel, ON•Temporarily Remote",https://ca.indeed.com/rc/clk?jk=5bee0a864987de6b&fccid=867d3ee2d1f4f0ee&vjs=3,None
199,Senior Market Research Analyst (remote eligible),McAfee,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=d5c2813e08bd7540&fccid=800f11c47014effe&vjs=3,3.7
200,Senior Machine Learning Scientist (Remote),Ada Inc.,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=48552c370e354e74&fccid=d67c696a16671a91&vjs=3,None
201,Lead Data Manager - Remote (Full-time or Part-time),EMMES,"Vancouver, BC•Remote",https://ca.indeed.com/rc/clk?jk=7360eca4ebf895ec&fccid=26108e784f9361a6&vjs=3,None
202,Data Engineering Specialist,Alberta Motor Association,"Edmonton, AB•Remote",https://ca.indeed.com/rc/clk?jk=ce03e60f0368b668&fccid=e6c501a44445ee31&vjs=3,3.6
203,"new
Director, Business Data Analytics",Northbridge Financial Corporation,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=c16ee0a67955e28f&fccid=cb290302a5249d0a&vjs=3,3.9
204,Director of Data Analytics & Engineering,SnapTravel,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=2c935fb9187e281a&fccid=960d8f54f5a1520f&vjs=3,None
205,"Data Analytics, Team Lead",Geotab,"Oakville, ON•Remote",https://ca.indeed.com/rc/clk?jk=7ef712d6fa9ae577&fccid=31921a4bf53a6026&vjs=3,3.1
206,"Supervisor, Data Quality and Metadata",Softchoice,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=0d0cb46037e55d61&fccid=434a4974c491879d&vjs=3,3.5
207,"new
DATABASE SYSTEM ADMINISTRATOR","Ministry of Northern Development, Mines, Natural...","Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=11ed6f55251feb4a&fccid=dd616958bd9ddc12&vjs=3,None
208,Associate Clinical Data Manager,Labcorp,"Kansas City, MO•Remote",https://ca.indeed.com/rc/clk?jk=8562645c3a37c60e&fccid=a3163e1f583839d0&vjs=3,3.4
209,Senior Data Analyst - (Remote),Andela - Third Party Job Board Only Postings,Ontario•Remote,https://ca.indeed.com/rc/clk?jk=3e81e6a421bb1a5a&fccid=f783f8fbbe72c927&vjs=3,None
210,Data Scientist,Canexia Health,"Vancouver, BC•Remote",https://ca.indeed.com/rc/clk?jk=4201a2118e033cdc&fccid=06fa8adce3cadc16&vjs=3,None
211,Lead Rave Data Manager - Remote (Full-time or Part-time),EMMES,"Vancouver, BC•Remote",https://ca.indeed.com/rc/clk?jk=405b0dc1082b2d16&fccid=26108e784f9361a6&vjs=3,None
212,Data Management Analyst,BNP Paribas,"Montréal, QC•Remote",https://ca.indeed.com/rc/clk?jk=349b2a90071cd269&fccid=1392500f835bba92&vjs=3,3.9
213,"new
Analyst, Analytics & Optimization",WestJet,"Calgary, AB•Remote",https://ca.indeed.com/rc/clk?jk=31164e53b6186c20&fccid=f18c1d5f3c78c7ca&vjs=3,3.9
214,Data Engineer,Veeva Systems,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=78d1b8d2faf5c881&fccid=353eb997fc901045&vjs=3,None
215,Biostatistician Manager- Remote (Full-time or Part-time),EMMES,"Vancouver, BC•Remote",https://ca.indeed.com/rc/clk?jk=028c54d5f776219c&fccid=26108e784f9361a6&vjs=3,None
216,Data Scientist / Senior Data Scientist,StackAdapt,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=a95a0fa1e1e7755c&fccid=8125fd19a28b99fe&vjs=3,4.5
217,Advisory Consultant Data Protection Solutions - Remote Montr...,Dell Technologies,"Quebec City, QC•Remote",https://ca.indeed.com/rc/clk?jk=8cd6879650774fea&fccid=dd09fe3b43125016&vjs=3,4.0
218,"Account Executive, Data",Traction on Demand,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=94ff2aa23eb6a106&fccid=4db26032d277e0f4&vjs=3,3.2
219,"new
SENIOR DATABASE ANALYST","Ministry of Northern Development, Mines, Natural...","Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=3b4dd973e1ece34d&fccid=dd616958bd9ddc12&vjs=3,None
220,"new
Financial Analyst",Timbre Games,"Vancouver, BC•Remote",https://ca.indeed.com/rc/clk?jk=a3dce2e5f24e6a9a&fccid=b6447af903322318&vjs=3,None
221,"Data Scientist Team Lead, Insights (Remote)",Pelmorex Corp,Remote,https://ca.indeed.com/rc/clk?jk=dcd9f9774c2f1352&fccid=b2d4328e43e833e5&vjs=3,4.0
222,Senior Data Specialist,Traction on Demand,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=b9493184af03f742&fccid=4db26032d277e0f4&vjs=3,3.2
223,"new
Machine Learning Researcher",Environment and Climate Change Canada,Canada•Temporarily Remote,https://ca.indeed.com/rc/clk?jk=b34f4d1dd55c88ad&fccid=d45e6800befca5fb&vjs=3,4.3
224,Senior HR Systems and Data Analyst,D2L,"Kitchener, ON•Remote",https://ca.indeed.com/rc/clk?jk=81a2e2e0d82aa09a&fccid=d797af08f7544bdf&vjs=3,3.2
225,Inventory Coordinator,SmartSweets,"Vancouver, BC•Temporarily Remote",https://ca.indeed.com/company/SmartSweets/jobs/Inventory-Coordinator-3395a80aa42aafa2?fccid=07d220f1473ecb2b&vjs=3,None
226,Senior Bioinformatics Analyst - Remote (Full-time or Part-ti...,EMMES,"Vancouver, BC•Remote",https://ca.indeed.com/rc/clk?jk=a8624d35add619b1&fccid=26108e784f9361a6&vjs=3,None
227,"new
Lead Data Scientist, Product Analytics",Salesforce,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=2a1139741e35e940&fccid=4027cfd917e1ee29&vjs=3,4.3
228,Senior Data Scientist - Remote,GoDaddy,Canada•Remote,https://ca.indeed.com/rc/clk?jk=41f21cac4ee467cf&fccid=1d223a639e0206ab&vjs=3,None
229,"Biostatistician, PhD - Remote (Full-time or Part-time)",EMMES,"Vancouver, BC•Remote",https://ca.indeed.com/rc/clk?jk=526db0c2506b5048&fccid=26108e784f9361a6&vjs=3,None
230,"Senior Data Scientist (GANs) TORONTO, ONTECHNOLOGY – SOFTWAR...",Tonal,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=2f65e9920075fdca&fccid=0376130dee20ed0f&vjs=3,None
231,Machine Learning Engineer (Remote),TradeRev,Canada•Remote,https://ca.indeed.com/rc/clk?jk=bdf307ca4da3b366&fccid=bf43832ebb455ed2&vjs=3,3.3
232,"new
Senior Data Scientist Healthcare Methodology",PRA Health Sciences,Remote,https://ca.indeed.com/rc/clk?jk=441d425b23bd6c79&fccid=59237124d676ae4d&vjs=3,3.5
233,"new
Revenue Operations Analyst",Fiix,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=ff37db04ca159682&fccid=87852d99a20def3f&vjs=3,None
234,Sr Quality Assurance Analyst,WestJet,"Calgary, AB•Remote",https://ca.indeed.com/rc/clk?jk=b741d6b8c402ecc1&fccid=f18c1d5f3c78c7ca&vjs=3,3.9
235,"Analyst - Pricing, Cargo",WestJet,"Calgary, AB•Remote",https://ca.indeed.com/rc/clk?jk=064a53e6d3915df0&fccid=f18c1d5f3c78c7ca&vjs=3,3.9
236,Software Developer - Data Platform,Geotab,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=4c68c8e5be8b2b9d&fccid=31921a4bf53a6026&vjs=3,3.1
237,Co-Op Student - Analytics,Emera Energy,Remote,https://ca.indeed.com/company/Emera-Energy/jobs/Op-Student-e5988c5f7330ca36?fccid=2282f20565edc684&vjs=3,3.8
238,Senior Data Analyst,Geotab,"Oakville, ON•Remote",https://ca.indeed.com/rc/clk?jk=4558eaca8bfcb321&fccid=31921a4bf53a6026&vjs=3,3.1
239,"new
Product Manager, Data Science",Numerator,"Ottawa, ON+1 location•Remote",https://ca.indeed.com/rc/clk?jk=5b12d4ddd8b49be7&fccid=11f2ca9fb7278374&vjs=3,3.6
240,"Sr Data Scientist, Machine Learning",Coursera,Remote,https://ca.indeed.com/rc/clk?jk=94dd354b99642a66&fccid=ef63980be6005ec6&vjs=3,4.3
241,Senior Data Scientist,Veeva Systems,"Toronto, ON+1 location•Remote",https://ca.indeed.com/rc/clk?jk=39bfe1e9dd75da46&fccid=353eb997fc901045&vjs=3,None
242,Registrar's Office Functional Analyst,Capilano University,"North Vancouver, BC•Remote",https://ca.indeed.com/rc/clk?jk=345e5cf67b8969ea&fccid=81d0b88bf62a9cf0&vjs=3,3.5
243,Senior Data Engineer (Remote),Upgrade,Remote,https://ca.indeed.com/rc/clk?jk=83a47ecbd2f13162&fccid=acd0564fea3e0534&vjs=3,None
244,"new
Business Analyst",Myers-Holum,Ontario•Remote,https://ca.indeed.com/rc/clk?jk=a466eaf9309177f3&fccid=545bc5c78669ff5f&vjs=3,None
245,Data Management Specialist,TD Bank,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=728fb7dbbd62422a&fccid=d7114f1cac8d0711&vjs=3,3.8
246,Software Engineer - Machine Learning (Remote),Yelp,"Toronto, ON+3 locations•Remote",https://ca.indeed.com/rc/clk?jk=9e207f7fba1c1a4a&fccid=0e94073a1c937bd1&vjs=3,None
247,"new
Product Business Analyst",Numerator,"Ottawa, ON+1 location•Remote",https://ca.indeed.com/rc/clk?jk=4c100b6edf9edc26&fccid=11f2ca9fb7278374&vjs=3,3.6
248,"new
Data Scientist/ Automation Consultant / Healthcare / Claims",PRA Health Sciences,Remote,https://ca.indeed.com/rc/clk?jk=f7b65c57716c8ddc&fccid=59237124d676ae4d&vjs=3,3.5
249,Data Architect,MNP,"Calgary, AB•Remote",https://ca.indeed.com/rc/clk?jk=624a8d4b2f09d5fe&fccid=b8ee7f714bcca05b&vjs=3,3.1
250,Telephone Data Collection Clerk Bilingual,York University,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=ef99d2e6fa97355d&fccid=78311129365d34c7&vjs=3,4.2
251,Pricing Analyst II,Waste Management,"Kitchener, ON•Remote",https://ca.indeed.com/rc/clk?jk=21f920c6e77f74ae&fccid=584c799f6b319a76&vjs=3,3.4
252,Senior Digital Business Analyst,EDC,"Ottawa, ON•Remote",https://ca.indeed.com/rc/clk?jk=af5196888bb59834&fccid=a8b2e935aa392e07&vjs=3,3.8
253,Senior Data Engineer,APOLLO Insurance,"Vancouver, BC•Remote",https://ca.indeed.com/rc/clk?jk=a7968c74731ad9d4&fccid=c40235e380385157&vjs=3,None
254,Director - Data Science - Vault Safety,Veeva Systems,"Toronto, ON+1 location•Remote",https://ca.indeed.com/rc/clk?jk=13f285cb99da7754&fccid=353eb997fc901045&vjs=3,None
255,"Category Business Analyst, Backyard Fun",Canadian Tire,Canada•Remote,https://ca.indeed.com/rc/clk?jk=0dcda09117382b13&fccid=2e16043297423070&vjs=3,3.6
256,Senior Data Engineer,WestJet,"Calgary, AB+1 location•Temporarily Remote",https://ca.indeed.com/rc/clk?jk=35cd128501db5ec3&fccid=f18c1d5f3c78c7ca&vjs=3,3.9
257,Senior Data Scientist,Two Hat,"Kelowna, BC•Remote",https://ca.indeed.com/rc/clk?jk=86e5bfc9e0f1252c&fccid=ae28fbeaf13d8f14&vjs=3,None
258,"Senior Engineering Manager, Data Platform (Remote)",Ada Inc.,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=b6297057cf73b51e&fccid=d67c696a16671a91&vjs=3,None
259,Inventory Analyst,StarTech.com,"London, ON•Remote",https://ca.indeed.com/rc/clk?jk=6728d0eff7a4fa99&fccid=d658e4ef727e7574&vjs=3,3.6
260,Data Architect,Traction on Demand,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=147bcd7a6ba1167c&fccid=4db26032d277e0f4&vjs=3,3.2
261,"Manager, Data Engineering",Affinity.co,Remote,https://ca.indeed.com/company/Affinity.co/jobs/Manager-5408de1247819248?fccid=1b32be4e9bf5cb2a&vjs=3,None
262,Data Architect - Remote,Koho,Canada•Remote,https://ca.indeed.com/rc/clk?jk=4eb870f85aa6db94&fccid=0b1a3a8f9692c945&vjs=3,2.7
263,"Sr Data Scientist, Hotels Marketplace",Hopper,"Montréal, QC+2 locations•Remote",https://ca.indeed.com/rc/clk?jk=081d9134450e1db8&fccid=71eb96af97fae7e9&vjs=3,3.6
264,"new
Senior Business Analyst",PokerStars,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=3ae2a3592b5ee88d&fccid=61de9b75dff2ea14&vjs=3,None
265,Engineering Manager - Data Infrastructure (Remote),Yelp,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=8702506f898ddf1c&fccid=0e94073a1c937bd1&vjs=3,None
266,"Junior Big Data Engineer, Business Intelligence (6 Month Con...",CBC/Radio-Canada,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=449ecc67d1401bd2&fccid=d0afbded2b67a998&vjs=3,3.9
267,Machine Learning Algorithms Engineer - Siemens Comfy I Enlig...,Siemens,"Oakville, ON+1 location•Remote",https://ca.indeed.com/rc/clk?jk=416ba5b8717ba2b3&fccid=ea6bb53f0b18b8f2&vjs=3,4.0
268,"Associate, Data Management & Governance Specialist",LifeWorks,"Markham, ON•Remote",https://ca.indeed.com/rc/clk?jk=5168af2e1603c01a&fccid=f0b9f94cc2f932db&vjs=3,3.1
269,"new
Senior Financial Analyst - Employment Opportunities for Pers...",Public Service Commission of Canada,Canada•Temporarily Remote,https://ca.indeed.com/rc/clk?jk=62e907f67e80941a&fccid=6c8be11ca276210a&vjs=3,4.1
270,Research Analyst (6-month Term),Volaris Group Inc.,"Mississauga, ON•Remote",https://ca.indeed.com/rc/clk?jk=5ad0e402511f1cfd&fccid=4f037c93ba202379&vjs=3,None
271,"Manager, Data Analytics, Reporting and Evaluation (DARE)",PHSA,"Vancouver, BC•Remote",https://ca.indeed.com/rc/clk?jk=1d70fa546416d92d&fccid=f66f721a44de3765&vjs=3,3.2
272,Sr. Data Engineer,Numerator,"Ottawa, ON+1 location•Remote",https://ca.indeed.com/rc/clk?jk=166061e670ad7c69&fccid=11f2ca9fb7278374&vjs=3,3.6
273,Business Analyst (Intern),1QBit,British Columbia•Remote,https://ca.indeed.com/rc/clk?jk=eeca999abbfbbea5&fccid=c3a210a74e7bf1e2&vjs=3,None
274,Data Engineer,Paytm,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=3cc1d76cb36c1303&fccid=4e917d9a3b14765d&vjs=3,None
275,Data Engineer - Salentica,SS&C Technologies,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=eab2559bc6e8f53b&fccid=e02be59e87cd229c&vjs=3,3.2
276,Machine Learning Engineer,Alexsei,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=0b2112c2966620dc&fccid=d95291ce811790c9&vjs=3,None
277,BI Developer,Keyrus Canada FR,"Montréal, QC•Remote",https://ca.indeed.com/rc/clk?jk=15b3f2acd501ba07&fccid=1b2af63c928af99e&vjs=3,None
278,Senior Biostatistician Manager - Remote (Full-time or Part-t...,EMMES,"Vancouver, BC•Remote",https://ca.indeed.com/rc/clk?jk=00e0565ad71a98de&fccid=26108e784f9361a6&vjs=3,None
279,Partner - Customer Analytics,KANTAR,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=5b6b6d0a7ef75715&fccid=fc0eeff012676923&vjs=3,3.7
280,"new
Statistical Geneticist",Deep Genomics,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=0f83d56bf6f7b26a&fccid=7439b4dd3d2dd6bc&vjs=3,None
281,Data Scientist - Commercial Analytics,Veeva Systems,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=5f0b4a1278d1c7d4&fccid=353eb997fc901045&vjs=3,None
282,"new
Senior Machine Learning Engineer",MaxMind,Remote,https://ca.indeed.com/company/MaxMind/jobs/Senior-Machine-Learning-Engineer-b10bcaf3d45dca4e?fccid=75be4ca12bf761d0&vjs=3,None
283,"Administrator, Database and Applications",The Town of Caledon,"Caledon, ON•Temporarily Remote",https://ca.indeed.com/rc/clk?jk=a0d091b848c5b63d&fccid=eef14c0c013e0f88&vjs=3,3.4
284,Senior Data Operations Manager (Remote),BenchSci,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=270e4b0943e87674&fccid=cb94cfaf4856cc5b&vjs=3,None
285,Senior Data Engineer (Remote),Rad Power Bikes,"Vancouver, BC•Remote",https://ca.indeed.com/rc/clk?jk=c0afaa9ddb200664&fccid=2b732511b96d1e64&vjs=3,None
286,Customer Success Operations Analyst,PointClickCare,Remote,https://ca.indeed.com/rc/clk?jk=6bb1aecb2b2b213b&fccid=f3e403e0f1d59b84&vjs=3,3.7
287,Supply Chain Strategy & Optimization Analyst,Staples Canada,"Richmond Hill, ON•Remote",https://ca.indeed.com/rc/clk?jk=fd16c504f5a26156&fccid=5fb424bf650ac38a&vjs=3,3.6
288,Market Research Coding Clerk,Ipsos North America,"Winnipeg, MB•Remote",https://ca.indeed.com/rc/clk?jk=05fec2429e808e3c&fccid=d73294b71d7f0354&vjs=3,3.8
289,"new
Senior Database Administrator",Intelerad,"Montréal, QC•Remote",https://ca.indeed.com/rc/clk?jk=339d2f5199b00b50&fccid=724d06bff9da027f&vjs=3,3.0
290,Data Quality Analyst,PRA Health Sciences,Remote,https://ca.indeed.com/rc/clk?jk=d399f8361fd37ea6&fccid=59237124d676ae4d&vjs=3,3.5
291,"Business Analyst, End User Productivity",Ciena,Remote,https://ca.indeed.com/rc/clk?jk=758fbc06bd5b5c71&fccid=144a39be55e8440b&vjs=3,3.9
292,Business Analyst,Purely CRM,"Vancouver, BC•Remote",https://ca.indeed.com/rc/clk?jk=a6cca4ddfc389603&fccid=b5bf7b93bbf5af73&vjs=3,None
293,BI Developer,Trapeze Group Limited,"Mississauga, ON•Remote",https://ca.indeed.com/rc/clk?jk=3e0294b52d5d5623&fccid=be170a65fa0dc90f&vjs=3,None
294,ServiceNow Technical Analyst / Business Analyst,Thirdera,Remote,https://ca.indeed.com/rc/clk?jk=c92dbd9bab600f02&fccid=16233779133d4e83&vjs=3,None
295,PEY - Associate Data Engineer,Flipp,"Toronto, ON•Remote",https://ca.indeed.com/company/Flipp/jobs/Pey-4d44bfd79fd0b8e2?fccid=867da3bee2c10eba&vjs=3,None
296,#101080 Data Architect (Contract),"Insight Enterprises, Inc.","Edmonton, AB•Remote",https://ca.indeed.com/rc/clk?jk=a3c4eecc978bbe0d&fccid=69247daab4a84a92&vjs=3,3.6
297,Business Operations and Strategy Analyst,Dapper Labs,Remote,https://ca.indeed.com/rc/clk?jk=588194fda6f5b959&fccid=d6486a0a13a20d3e&vjs=3,None
298,Financial Analyst (Hybrid),Canon Canada,"Brampton, ON•Temporarily Remote",https://ca.indeed.com/rc/clk?jk=79670581d7743939&fccid=2eebfc177bcf53a7&vjs=3,3.5
299,Client Engagement Manager – Data and Analytics,"Guidewire Software, Inc.",Remote,https://ca.indeed.com/rc/clk?jk=d20566db734c7d5c&fccid=be90d89fb010b0bf&vjs=3,3.7
300,Financial Analyst,Voyageur Aviation Corp,Remote,https://ca.indeed.com/company/Voyageur-Aviation-Corp/jobs/Financial-Analyst-1a9ed5af5cb700e7?fccid=23ed603370a406e1&vjs=3,3.1
301,"new
Senior Data Scientist, Data Quality",MasterCard,"Toronto, ON•Temporarily Remote",https://ca.indeed.com/rc/clk?jk=dedce26a0fae40ba&fccid=10b5c722d846df43&vjs=3,4.1
302,"Machine Learning Scientist, NLP","Zoom Video Communications, Inc.",Remote,https://ca.indeed.com/rc/clk?jk=353325fe0cf411d1&fccid=e32d933c26e873c8&vjs=3,None
303,DevOps Engineering - Data Platform,Geotab,"Oakville, ON•Remote",https://ca.indeed.com/rc/clk?jk=59ddf5c052ea7fdd&fccid=31921a4bf53a6026&vjs=3,3.1
304,Data Engineer,Alexsei,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=b2d77358b068b61e&fccid=d95291ce811790c9&vjs=3,None
305,"new
Principal Biostatistician - Immunology Late-Phase Trials (Re...","Cytel, Inc (USA)","Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=0f277c1d288ffc9d&fccid=0ca0607c69909b05&vjs=3,None
306,DÉVELOPPEUR BI,Gravity Conseil,"Montréal, QC•Remote",https://ca.indeed.com/rc/clk?jk=61ddc89d01ce4984&fccid=236f48de95d5eca1&vjs=3,None
307,Principal Data Manager - Remote (Full-time or Part-time),EMMES,"Vancouver, BC•Remote",https://ca.indeed.com/rc/clk?jk=ae2df8a8d7e20dea&fccid=26108e784f9361a6&vjs=3,None
308,Business Operations Analyst - Opportunity for Working Remote...,VMware,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=13c6f4cb8754db4d&fccid=c762a27145bd166e&vjs=3,4.1
309,Senior Business Intelligence Developer (Remote),Upgrade,Remote,https://ca.indeed.com/rc/clk?jk=eac378d213303ad7&fccid=acd0564fea3e0534&vjs=3,None
310,Senior Data Engineer,Absolute Software,"Vancouver, BC•Remote",https://ca.indeed.com/company/Absolute-Software/jobs/Senior-Data-Engineer-1e9108a99a41ea1f?fccid=2b478912036f2b2c&vjs=3,3.4
311,"Advisory, Acceleration Centre, Financial Crime Unit, Analyst...",PwC,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=1928e8059e0e6315&fccid=5e964c4afc56b180&vjs=3,4.0
312,GCP Data Architect,Fusemachines,Remote,https://ca.indeed.com/rc/clk?jk=d329bf9c1a7fa9da&fccid=b711a2a28448b767&vjs=3,None
313,Data Integration Engineer,Ciena,Remote,https://ca.indeed.com/rc/clk?jk=de36439b6c26ddde&fccid=144a39be55e8440b&vjs=3,3.9
314,"Financial Analyst (FA), Development Accounting",Venterra Realty,"Richmond Hill, ON•Remote",https://ca.indeed.com/company/Venterra-Realty/jobs/Financial-Analyst-e886d3f09ef9b229?fccid=eec939828ff270ba&vjs=3,4.0
315,Power BI Consultant,Keyrus Canada EN,"Montréal, QC•Remote",https://ca.indeed.com/rc/clk?jk=c1663b644e36cfb1&fccid=a725f90c32430fef&vjs=3,None
316,Senior Marketing Data Analyst (NBA Top Shot),Dapper Labs,Remote,https://ca.indeed.com/rc/clk?jk=dbc924e728a1ebdf&fccid=d6486a0a13a20d3e&vjs=3,None
317,Data Solutions Engineer,ARM Treasure Data,Remote,https://ca.indeed.com/rc/clk?jk=fa745a20ad10931d&fccid=a40c9dc612f8f1cd&vjs=3,None
318,Senior Financial Analyst,OLG,"Toronto, ON+1 location•Remote",https://ca.indeed.com/rc/clk?jk=bfc9180daba21646&fccid=2b3f8ae0103eedd1&vjs=3,3.6
319,Clinical Data Manager II-BioM,Labcorp,"Raleigh, NC•Remote",https://ca.indeed.com/rc/clk?jk=676e78f0f016013d&fccid=a3163e1f583839d0&vjs=3,3.4
320,Financial Analyst,Weyerhaeuser,"Edmonton, AB•Temporarily Remote",https://ca.indeed.com/rc/clk?jk=37df0d35fd9efb65&fccid=3fcd4dd47c9b850d&vjs=3,3.8
321,Sr. Data Analyst (R),Carfax,"London, ON•Remote",https://ca.indeed.com/rc/clk?jk=0862a4865fc03c58&fccid=2e34fbb9cb2e96bf&vjs=3,None
322,Financial Planning & Analysis (FP&A) Analyst,BNP Paribas,"Montréal, QC•Remote",https://ca.indeed.com/rc/clk?jk=b03bdf6c9fd4dcff&fccid=1392500f835bba92&vjs=3,3.9
323,Business Analyst,Bird Construction,"Winnipeg, MB•Remote",https://ca.indeed.com/rc/clk?jk=b885236bccb314ce&fccid=73271f491499b425&vjs=3,4.0
324,"Senior Financial Analyst, FP&A (Remote within Canada)",Indochino,"Vancouver, BC•Remote",https://ca.indeed.com/rc/clk?jk=2f82a6248cec5c99&fccid=3b0ade93086548a4&vjs=3,3.0
325,Integration Operations Analyst,PointClickCare,Remote,https://ca.indeed.com/rc/clk?jk=6fe4a4e3a49ee998&fccid=f3e403e0f1d59b84&vjs=3,3.7
326,Market Research Associate,J.D. Power,Ontario•Remote,https://ca.indeed.com/rc/clk?jk=b72a273087d34dea&fccid=e6d683aa9f2c173a&vjs=3,None
327,Biostatistician,IQVIA,Remote,https://ca.indeed.com/rc/clk?jk=4bf6a280e1ed234d&fccid=6b7a1dfe07e7f037&vjs=3,3.8
328,ANALYSTE EN INTELLIGENCE D'AFFAIRES (BI),Gravity Conseil,"Montréal, QC•Remote",https://ca.indeed.com/rc/clk?jk=5463a209d50f21a1&fccid=236f48de95d5eca1&vjs=3,None
329,"Applied Machine Learning Scientist, NLP",Vector Institute,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=0eafa8f3cb122161&fccid=1a9a6d236cf89e9e&vjs=3,None
330,"Project Manager, Data",Traction on Demand,"Vancouver, BC•Remote",https://ca.indeed.com/rc/clk?jk=db92cb487653eb2d&fccid=4db26032d277e0f4&vjs=3,3.2
331,E-Commerce Analytics Intern (Honorarium),Harry Rosen,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=f195e24632ea99d6&fccid=228887a37a64b156&vjs=3,3.4
332,Clinical Data Scientist Lead (All Levels),PRA Health Sciences,Remote,https://ca.indeed.com/rc/clk?jk=c7d75e0e472b1be1&fccid=59237124d676ae4d&vjs=3,3.5
333,Data Center Transformation Architect,Capgemini,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=004a4e122e731b50&fccid=105ecfd0283f415f&vjs=3,3.8
