,Title,Company,Location,Link,Review
36,"new
Data Engineer",CTConsultants,"Montréal, QC•Remote",https://ca.indeed.com/rc/clk?jk=678964b60a5cc8e4&fccid=3eded7594e05bb4f&vjs=3,None
37,Junior Engineer- Waste Management Practice,Tetra Tech,"Winnipeg, MB",https://ca.indeed.com/rc/clk?jk=c7c7d0731a600c69&fccid=997110e6d9c4c093&vjs=3,3.7
38,5G System Engineer,Rogers Communications,"Brampton, ON•Temporarily Remote",https://ca.indeed.com/rc/clk?jk=bdb52636f0f4563c&fccid=b5583ca8df6a68c3&vjs=3,3.7
39,"new
Vice President, Head of Analytics",Fairstone,"Montréal, QC•Temporarily Remote",https://ca.indeed.com/rc/clk?jk=db2384aa14027fe5&fccid=7c90ab2e61dc366c&vjs=3,3.9
40,"new
Systems Engineer, Deployment Services",Walt Disney Animation Studios,"Vancouver, BC",https://ca.indeed.com/rc/clk?jk=9eb6c8b6e600ee9c&fccid=779381286967ed9f&vjs=3,4.2
41,Data Analytics Engineer II,Fullscript,"Ottawa, ON",https://ca.indeed.com/rc/clk?jk=850615e0385708f4&fccid=2991caacecd50eb8&vjs=3,3.3
42,Machine Learning Algorithms Engineer - Siemens Comfy I Enlig...,Siemens,"Oakville, ON+1 location•Remote",https://ca.indeed.com/rc/clk?jk=416ba5b8717ba2b3&fccid=ea6bb53f0b18b8f2&vjs=3,4.0
43,Presales Engineer,Motorola Solutions,"Markham, ON",https://ca.indeed.com/rc/clk?jk=f1e6db9232da0c81&fccid=22ec6ef3cc441ac2&vjs=3,4.1
44,"new
Data Engineer (MS)",Arc'teryx,"North Vancouver, BC",https://ca.indeed.com/rc/clk?jk=6a7f9e84ab84b0aa&fccid=c899d1c8c8e6ff07&vjs=3,3.6
45,Data Engineer,League Inc,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=522d336e1063a33c&fccid=f4a9bd63e3986889&vjs=3,3.0
46,"new
Director, Support Revenue Operations",Shopify,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=a60b066533db77a9&fccid=d5a5824be27ba831&vjs=3,3.9
47,"new
Research Engineer",Cambrian College,"Greater Sudbury, ON",https://ca.indeed.com/rc/clk?jk=8334e755cda9674f&fccid=1bdc05ba521c0224&vjs=3,4.3
48,Machine Learning Engineer - North American Integrated Analyt...,Munich RE,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=35278c00c57d98f1&fccid=d4448c192a012f32&vjs=3,4.0
49,Analytics Engineering Intern (Winter Term - 2022),SnapTravel,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=f50b9dfe9f38dc4c&fccid=960d8f54f5a1520f&vjs=3,None
50,"new
Support Engineer",SAP,"Vancouver, BC",https://ca.indeed.com/rc/clk?jk=cd41f55513fd5214&fccid=156c7820d1988640&vjs=3,4.3
51,QA automation - Test engineer,Ineat,"Montréal, QC",https://ca.indeed.com/rc/clk?jk=16ff8ce08b5f38a2&fccid=51ff683548c1ceb9&vjs=3,None
52,Data Engineer,DBArt,"Engineer, BC",https://ca.indeed.com/rc/clk?jk=38fbc9bff694e855&fccid=78db50285c741298&vjs=3,None
53,"new
Java Data Engineer",Apple - Canada,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=61d66d5de99f25f2&fccid=c1099851e9794854&vjs=3,4.2
54,"new
Junior Water Conveyance Engineer",AECOM,"Winnipeg, MB",https://ca.indeed.com/rc/clk?jk=97bc87097a9a3547&fccid=bafa4b35e9cd20ce&vjs=3,3.7
55,"Machine Learning Engineer, Physics-based Machine Learning",Corning,"Montréal, QC",https://ca.indeed.com/rc/clk?jk=ecd7def376dbbc48&fccid=31bebfb78bc1f0f1&vjs=3,3.8
56,Web Developer/Engineer,Altice,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=4a45c29d2070aa5a&fccid=915628603ff911ad&vjs=3,3.4
57,DevOps Engineer,Bonfire Interactive,"Kitchener, ON",https://ca.indeed.com/company/Bonfire-Interactive/jobs/Devop-Engineer-78756898126e9829?fccid=05e03fb7ef9543e7&vjs=3,2.8
58,"new
Business Consultant - Customer 360 Analytics",TELUS,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=ff70c0031e0f799e&fccid=ed81336789a877c2&vjs=3,3.9
59,Director Consulting – Data & Analytics,Cognizant Technology Solutions,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=41ca160ddf1bd540&fccid=2df6a1e69a70a1e7&vjs=3,3.9
60,Process Engineer Intern,INVISTA,"Kingston, ON",https://ca.indeed.com/rc/clk?jk=e7ebb02210fbe3ab&fccid=c2c8eec5b544d9b1&vjs=3,3.5
61,Business Internship – Summer 2021,ALÉO Canada,"Montréal, QC",https://ca.indeed.com/rc/clk?jk=3b20ff5ffeb112c7&fccid=31b9103ff1ba0caf&vjs=3,None
62,"Mechanical Engineer, Aerospace",ABB,"Quebec City, QC",https://ca.indeed.com/rc/clk?jk=cce63de49a269fac&fccid=38b4474838e7b7a1&vjs=3,3.9
63,Process Engineer,INVISTA,"Kingston, ON",https://ca.indeed.com/rc/clk?jk=2f2659c5ccbc3d3b&fccid=c2c8eec5b544d9b1&vjs=3,3.5
64,Sr. Technical Support Engineer,Adobe,"Ottawa, ON",https://ca.indeed.com/rc/clk?jk=0e0d307538787d0e&fccid=f89deb5a97c7738a&vjs=3,4.3
65,Software Engineer Co-Op (Winter 2022) - 21260,Splunk,"Vancouver, BC",https://ca.indeed.com/rc/clk?jk=64a502ec73b79881&fccid=aef928e89977f7f0&vjs=3,None
66,Customer Engineer,Microsoft,"Greater Toronto Area, ON•Remote",https://ca.indeed.com/rc/clk?jk=c7ea4e986861ade4&fccid=734cb5a01ee60f80&vjs=3,4.2
67,"Analyst, Content & Localization",Shopify,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=442bfac608382eb8&fccid=d5a5824be27ba831&vjs=3,3.9
68,Process Engineer,Mondelēz International,"East York, ON",https://ca.indeed.com/rc/clk?jk=e748c08a26b8c29f&fccid=0ba2244fbaa16b6c&vjs=3,4.0
69,Junior Data Engineer,Jane.com,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=b4a64d80d3f54421&fccid=f714139b1e4f4df4&vjs=3,None
70,"new
Design Specialist II - DevOps Wireless Network Engineer",TELUS,"Winnipeg, MB+1 location",https://ca.indeed.com/rc/clk?jk=22a1c57e4c60e6c0&fccid=ed81336789a877c2&vjs=3,3.9
71,"new
Data Engineer",Arc'teryx,"North Vancouver, BC",https://ca.indeed.com/rc/clk?jk=3132a4550c5714dc&fccid=c899d1c8c8e6ff07&vjs=3,3.6
72,Firmware Engineer - Siemens Comfy I Enlighted,Siemens Canada Limited,"Kitchener, ON•Remote",https://ca.indeed.com/rc/clk?jk=e2ed1def5c89eb2d&fccid=ea6bb53f0b18b8f2&vjs=3,4.0
73,Data Analyst Co-op/Intern [January 2022),A Thinking Ape,British Columbia•Remote,https://ca.indeed.com/rc/clk?jk=ea17944a408fa117&fccid=72805b59c37bc6cc&vjs=3,None
74,"new
Principal Product Designer",Secureworks,"Quebec City, QC",https://ca.indeed.com/rc/clk?jk=79b828f0698d7fb7&fccid=829a7bdb8317567f&vjs=3,None
75,"new
Data Engineer, Omnia AI",Deloitte,"Toronto, ON+1 location",https://ca.indeed.com/rc/clk?jk=17b5be6ea4fda7ef&fccid=9e215d88a6b33622&vjs=3,4.0
76,Senior Reservoir Engineer,Suncor Energy Services,"St. John's, NL",https://ca.indeed.com/rc/clk?jk=f579600ec310ab41&fccid=e16ce774384b4169&vjs=3,4.0
77,PEOPLE SERVICES CONSULTANT,City of Toronto,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=7793424979c9a73f&fccid=f2087b51205d4920&vjs=3,4.2
78,Data Engineer,Neo Financial,"Winnipeg, MB+1 location",https://ca.indeed.com/rc/clk?jk=617d08a62e952480&fccid=9b916fc9230716d1&vjs=3,4.7
79,"new
Frontend Engineer, AWS SageMaker, AWS SageMaker",Amazon Dev Centre Canada ULC,"Vancouver, BC",https://ca.indeed.com/rc/clk?jk=25b14ccf0963707d&fccid=fe2d21eef233e94a&vjs=3,3.5
80,"Senior Solution Engineer - Data, Integrations, Analytics",Traction on Demand,"Vancouver, BC•Remote",https://ca.indeed.com/rc/clk?jk=e0f1a10cf984eb65&fccid=4db26032d277e0f4&vjs=3,3.2
81,Risk Assurance Compliance and Analytics - Sustainability - S...,PwC,"Vancouver, BC",https://ca.indeed.com/rc/clk?jk=9ed4d25dc6e81d8b&fccid=5e964c4afc56b180&vjs=3,4.0
82,MLOps Engineer,AltaML,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=9b8e8bd8d61e7333&fccid=b0c2f1ef82069270&vjs=3,None
83,Ingénieur(e) CPI,Tetra Tech,"Granby, QC",https://ca.indeed.com/rc/clk?jk=d481cc677dfb58c1&fccid=997110e6d9c4c093&vjs=3,3.7
84,Software Engineer - Analytics,Amazon Dev Centre Canada ULC,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=46e146d38102f83c&fccid=fe2d21eef233e94a&vjs=3,3.5
85,"new
Frontend Engineer",Numerator,+2 locationsRemote,https://ca.indeed.com/rc/clk?jk=5eadfa9d4e0a5697&fccid=11f2ca9fb7278374&vjs=3,3.6
86,"new
Senior Engineer",TELUS,"Vancouver, BC",https://ca.indeed.com/rc/clk?jk=4b6d9ddb9701264f&fccid=ed81336789a877c2&vjs=3,3.9
87,Systems Engineer,MDA,"Richmond, BC",https://ca.indeed.com/rc/clk?jk=5b66fd8db2b319e0&fccid=11f7828cf965b07c&vjs=3,3.5
88,"new
Cloud Technical Solutions Specialist, Big Data",Google,"Waterloo, ON",https://ca.indeed.com/rc/clk?jk=ed780ba31c61ed1a&fccid=a5b4499d9e91a5c6&vjs=3,4.3
89,Quality Assurance Engineer,Relogix,"Ottawa, ON•Remote",https://ca.indeed.com/company/Relogix/jobs/Quality-Assurance-Engineer-bc4f4198b6c9cc15?fccid=20c3bc2bb3066b33&vjs=3,2.3
90,"Sr. DevOps Engineer (AWS, GCP)",opentext,"Waterloo, ON",https://ca.indeed.com/rc/clk?jk=24091e319906605b&fccid=c908408e676247d6&vjs=3,3.5
91,GIS Analyst,Arup,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=e0dbbbfd1da75160&fccid=38c0d5e4f2a99768&vjs=3,4.1
92,People Analytics Leader (Canada),Lululemon,"Vancouver, BC",https://ca.indeed.com/rc/clk?jk=51d1a10c960d57a6&fccid=43f0f7dbd55927e9&vjs=3,4.2
93,"Technology Professionals, Operational Support",Canadian Security Intelligence Service,"Ottawa, ON",https://ca.indeed.com/rc/clk?jk=a854befbcde066c5&fccid=19150974fd7b2a28&vjs=3,4.4
94,Data Analyst,Lucova,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=a2aa597b39bd1f3b&fccid=90a879ec57bb8dcb&vjs=3,None
95,Data Engineer,Samsung Electronics,"Vancouver, BC",https://ca.indeed.com/rc/clk?jk=90a2d91f1ecd0ee2&fccid=da3c7fed78dd1607&vjs=3,4.0
96,Data Engineer,Fiddlehead,"Moncton, NB",https://ca.indeed.com/rc/clk?jk=f2dc9bf3b43048d6&fccid=acd193c30d4927aa&vjs=3,None
97,Mechanical Engineer,Lumentum Operations LLC,"Ottawa, ON",https://ca.indeed.com/rc/clk?jk=88a1ae2363e542da&fccid=4fbc4ebd829fd708&vjs=3,3.5
98,"new
Applications Engineering",ATS Automation Tooling Systems Inc.,"Montréal, QC",https://ca.indeed.com/rc/clk?jk=1f0eecca4d12b563&fccid=c24b48f7054267a0&vjs=3,2.6
99,Data Scientist/Engineer,TELUS,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=a6df206ca89410aa&fccid=ed81336789a877c2&vjs=3,3.9
100,"new
Machine Learning Software Engineer",Loblaw Digital,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=62c91081b45c378f&fccid=ae6e110d9fec0378&vjs=3,2.8
101,Data Engineer,Klick Health,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=dfb1a4b5fd12bc94&fccid=832aa6ee75eceac4&vjs=3,3.1
102,Business Intelligence Analyst,Loblaw Digital,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=623992dd8b7c1956&fccid=ae6e110d9fec0378&vjs=3,2.8
103,Director- Data Strategy & Analytics,Munich RE,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=928c36ff90a074f1&fccid=d4448c192a012f32&vjs=3,4.0
104,Data Engineer,Ingrooves,"Victoria, BC",https://ca.indeed.com/rc/clk?jk=90b25ae6092f524c&fccid=a9ef033ae4ddf013&vjs=3,None
105,Data Engineer - USQ Squad,Jumio Corporation,"Montréal, QC",https://ca.indeed.com/rc/clk?jk=534b081def84a92e&fccid=4010626516c5a842&vjs=3,None
106,Observability Engineer,Tower Research Capital,"Montréal, QC",https://ca.indeed.com/rc/clk?jk=8b24add8a0c50419&fccid=aad0a6d052467169&vjs=3,None
107,SecDevOps Engineer,OMERS,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=170e9ca1d021c4a2&fccid=64d182c6fc449d3a&vjs=3,3.5
108,"new
Flow Assurance Engineer",Wood Plc,"Calgary, AB",https://ca.indeed.com/rc/clk?jk=b91306f7dc287f21&fccid=022a1f0fd2bf3f85&vjs=3,3.8
109,Data Engineer,Mariner Partners,"Halifax, NS",https://ca.indeed.com/rc/clk?jk=12d8c74ba7585e18&fccid=baf201d297d03cc9&vjs=3,4.8
110,Data Engineer,Baker McKenzie,"Baker, BC",https://ca.indeed.com/rc/clk?jk=c0341d08b0c5aad6&fccid=06ce31f83eef4b47&vjs=3,4.0
111,Process Control Engineer,ANDRITZ AG,"Brantford, ON+1 location",https://ca.indeed.com/rc/clk?jk=12bc99613a5b6add&fccid=31dc3ff412a8dc30&vjs=3,4.0
112,Azure DevOps Engineer/Build and Release Engineer,Canaccord Genuity Corp.,"Montréal, QC",https://ca.indeed.com/rc/clk?jk=9111c579113e32e3&fccid=32ba7365b7c50afd&vjs=3,3.6
113,Data Engineer,Conexus Credit Union,"Regina, SK",https://ca.indeed.com/company/Conexus-Credit-Union/jobs/Data-Engineer-95366c7f5550785b?fccid=939912c588914210&vjs=3,3.4
114,DevOps Engineer,SAP,"Montréal, QC",https://ca.indeed.com/rc/clk?jk=9da8108b9b7af573&fccid=156c7820d1988640&vjs=3,4.3
115,"new
Network Development Engineer II","Amazon Data Services CAN, Inc.","Vancouver, BC",https://ca.indeed.com/rc/clk?jk=ebc13a6f29c0f99f&fccid=fe2d21eef233e94a&vjs=3,3.5
116,AWS Devops Engineer,CGI Inc,"Halifax, NS",https://ca.indeed.com/rc/clk?jk=ef7cf198d0bb18ad&fccid=43a69183767d4301&vjs=3,3.6
117,Terminal Optimization Engineer,Day & Ross Inc.,"Mississauga, ON",https://ca.indeed.com/rc/clk?jk=9210a5d6e2ef71b2&fccid=2037cdf6e8ae5a4d&vjs=3,3.2
118,Business Management and Operations Leader,Microsoft,"Greater Toronto Area, ON",https://ca.indeed.com/rc/clk?jk=65ef8d79fbabe660&fccid=734cb5a01ee60f80&vjs=3,4.2
119,"new
Senior Analytics Manager",Klarna,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=ca90fd7012277b8c&fccid=e327fa7aabb6e920&vjs=3,None
120,Plant Engineer,Northland Power,"Kirkland Lake, ON",https://ca.indeed.com/rc/clk?jk=60479aeeb6777b08&fccid=8b2fca158c2d2c29&vjs=3,3.5
121,"new
Senior DevOps Engineer",Kar Global,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=3692d6d195bfccf7&fccid=bf43832ebb455ed2&vjs=3,3.3
122,Machine Learning Engineer (Remote),TradeRev,Canada•Remote,https://ca.indeed.com/rc/clk?jk=bdf307ca4da3b366&fccid=bf43832ebb455ed2&vjs=3,3.3
123,DevOps Engineer,Tveon,"Calgary, AB",https://ca.indeed.com/rc/clk?jk=6436426bfcf0f78d&fccid=f2191c5896bb85c1&vjs=3,None
124,AI Engineer,RBC,"Toronto, ON+1 location",https://ca.indeed.com/rc/clk?jk=01cb9935e97941ff&fccid=537b899e30af3338&vjs=3,4.0
125,"new
Data Engineer Informatica BDM",Capgemini,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=318cf73fcefbfd0e&fccid=105ecfd0283f415f&vjs=3,3.8
126,Machine Learning Engineer,sgsco,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=a82e6ebc433a50ed&fccid=8b6902cf5e1e68e5&vjs=3,2.8
127,Embedded Escalation Engineer- Databricks,Microsoft,"Vancouver, BC•Remote",https://ca.indeed.com/rc/clk?jk=d498e7ec3d784808&fccid=734cb5a01ee60f80&vjs=3,4.2
128,Junior Data Engineer,WestJet,"Vancouver, BC+1 location•Temporarily Remote",https://ca.indeed.com/rc/clk?jk=ba94895ac8efabdc&fccid=f18c1d5f3c78c7ca&vjs=3,3.9
129,Data Engineer (Vancouver or Remote),Tile,"Vancouver, BC•Remote",https://ca.indeed.com/rc/clk?jk=fcdd69ea9c30890b&fccid=7c3332dfa5482050&vjs=3,None
130,Machine Learning Engineer,Microsoft,"Vancouver, BC",https://ca.indeed.com/rc/clk?jk=fa4c776c24004112&fccid=734cb5a01ee60f80&vjs=3,4.2
131,Sr Business Intelligence Engineer - FBA Product Analytics,"Amazon.com.ca, Inc.","Toronto, ON",https://ca.indeed.com/rc/clk?jk=df61be6fe36db784&fccid=fe2d21eef233e94a&vjs=3,3.5
132,"new
Data Engineer",Infoblox,"Burnaby, BC",https://ca.indeed.com/rc/clk?jk=5ca9a27f7601ed95&fccid=d7bd935bd17bc575&vjs=3,None
133,Machine Learning Engineer (Remote),Kar Global,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=8993a02e464f3dda&fccid=bf43832ebb455ed2&vjs=3,3.3
134,Data Engineer,RBC,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=5b4df54fa61212d1&fccid=537b899e30af3338&vjs=3,4.0
135,"VP, Engineering",Vidyard,+1 locationRemote,https://ca.indeed.com/rc/clk?jk=adf98d5b1c4b3a55&fccid=481922bac21917d5&vjs=3,3.1
136,Director- Data Strategy & Analytics,HSB BI&I,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=b29f991ac6287f25&fccid=03287ae7e98c7ec0&vjs=3,None
137,"new
Senior Engineer I",Amex,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=2d10367f39dcc85d&fccid=f057e04c37cca134&vjs=3,4.1
138,Senior Systems Engineer,ABB,"Quebec City, QC",https://ca.indeed.com/rc/clk?jk=bf720f6482cd62b4&fccid=38b4474838e7b7a1&vjs=3,3.9
139,Business Operations Analyst - Opportunity for Working Remote...,VMware,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=13c6f4cb8754db4d&fccid=c762a27145bd166e&vjs=3,4.1
140,Performance Tester Engineer,DXC Technology,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=9ceb337d763acc5e&fccid=feaabf8e6a699d3c&vjs=3,3.2
141,Data Analyst,Properly (Canada),Ontario•Remote,https://ca.indeed.com/rc/clk?jk=367bfe954fd6da99&fccid=177a6721affd348a&vjs=3,None
142,Building Science Analytics Engineer,RDH,"Burnaby, BC",https://ca.indeed.com/company/RDH/jobs/Building-Science-Analytic-Engineer-1dae1f9f3827b948?fccid=4e78d2b741a1c701&vjs=3,None
143,"Solutions Engineer, Ads",TikTok,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=2f3b18430aa58956&fccid=caed318a9335aac0&vjs=3,None
144,"Business Analyst, End User Productivity",Ciena,Remote,https://ca.indeed.com/rc/clk?jk=758fbc06bd5b5c71&fccid=144a39be55e8440b&vjs=3,3.9
145,CT Data Engineer I - Power BI,EY,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=3f87afae09622dc9&fccid=1544766d4c2915b0&vjs=3,4.0
146,Database Engineer,Lightspark,"Vancouver, BC",https://ca.indeed.com/rc/clk?jk=bc2911915c2e53df&fccid=06926f09c00964a3&vjs=3,None
147,Data Engineer,Coast Capital Savings Federal Credit Union,"Surrey, BC",https://ca.indeed.com/rc/clk?jk=82f0edb89ef77786&fccid=8079b36e0ecb8741&vjs=3,3.8
148,"new
Computer Vision and Machine Learning Engineer",Vital Biosciences Inc.,"Toronto, ON",https://ca.indeed.com/company/Vital-Biosciences-Inc./jobs/Computer-Vision-Machine-Learning-Engineer-79b137750feffaf3?fccid=36343573f3d7cb8d&vjs=3,None
149,"new
Software Quality Assurance Engineer",IQVIA,"Ottawa, ON",https://ca.indeed.com/rc/clk?jk=6f56a137db655b40&fccid=6b7a1dfe07e7f037&vjs=3,3.8
150,AI Engineer (2021 Q4),Cerebri AI,"Toronto, ON",https://ca.indeed.com/rc/clk?jk=880ce5f7300eb84a&fccid=799362a2faa3b40a&vjs=3,None
151,"new
Director of Data Analytics & Engineering",SnapTravel,"Toronto, ON•Remote",https://ca.indeed.com/rc/clk?jk=2c935fb9187e281a&fccid=960d8f54f5a1520f&vjs=3,None
